0.9999999999999998 + 0.0im
1.0 - 8.158298912185356e-20im
1.0 - 5.951090466166283e-19im
1.0000000000000016 - 3.327512280157739e-19im
1.0000000000000036 + 1.662474294948931e-18im
1.0000000000000018 + 1.6026611493297625e-18im
1.0000000000000036 + 1.1086141013862749e-18im
1.0000000000000013 - 1.1104408796211922e-18im
1.0000000000000018 - 2.833525971737842e-18im
1.0000000000000016 - 8.497986335005494e-19im
1.0000000000000024 - 1.7917574875171327e-18im
1.0 + 1.751015063597208e-18im
0.999999999999999 + 1.5991882190407991e-18im
0.9999999999999984 + 1.1538742896767189e-18im
0.9999999999999968 - 1.8296877766371833e-18im
0.9999999999999962 + 1.1879532204752128e-18im
0.9999999999999958 + 1.7505777778316597e-18im
0.9999999999999956 + 5.0402883433117195e-18im
0.999999999999996 + 9.174914874224819e-19im
0.9999999999999978 - 3.241682654625903e-18im
1.0 + 3.329021890875294e-18im
1.0000000000000009 + 3.986438267321621e-18im
0.9999999999999983 + 2.2850242251018614e-18im
1.0 + 5.4094069841392454e-18im
0.9999999999999996 + 5.756508519743211e-18im
1.0 - 4.539992401338997e-18im
1.000000000000004 - 4.5326576351516405e-18im
1.0000000000000009 + 1.7701881292968566e-18im
1.0000000000000027 - 3.228244386941293e-18im
1.0000000000000047 + 3.275021955154329e-18im
1.000000000000007 - 5.303680074344669e-18im
1.0000000000000087 - 1.8264116391630867e-18im
1.0000000000000109 + 6.212157547235615e-19im
1.0000000000000164 - 7.237700265406051e-19im
1.0000000000000169 + 7.960390935511363e-18im
1.0000000000000173 + 1.3964567606853552e-17im
1.0000000000000169 - 2.040319165000324e-18im
1.0000000000000209 - 2.547409901315089e-18im
1.000000000000016 - 6.4382532879586085e-18im
1.0000000000000107 - 6.279632218020305e-19im
1.0000000000000098 + 8.519592965356857e-18im
1.0000000000000102 - 1.1693748025037683e-17im
1.0000000000000084 + 7.636812129519493e-20im
1.0000000000000067 + 1.4380480244319334e-18im
1.0000000000000042 - 1.0986992486285906e-17im
1.0000000000000038 - 1.3427142839062376e-17im
1.0000000000000027 - 9.733378565816799e-18im
1.0000000000000004 + 1.217020099290207e-18im
0.9999999999999993 + 9.280240032168325e-18im
0.9999999999999987 - 1.080427861289285e-18im
0.9999999999999978 + 1.1275115895176298e-17im
1.0 - 1.2214581501659734e-17im
1.0000000000000027 + 3.93565722345255e-18im
1.0000000000000029 - 8.581089130633471e-18im
1.000000000000002 + 7.373219682746005e-18im
1.0000000000000024 + 6.84419498539938e-18im
1.0000000000000016 + 8.100011087175531e-18im
0.9999999999999996 - 9.326957694030869e-18im
1.000000000000003 - 1.2320356599263648e-17im
1.0000000000000022 - 2.2008052189042055e-18im
1.0000000000000042 - 1.037931148143109e-17im
1.0000000000000069 + 7.579390127190324e-18im
1.0000000000000067 + 1.556484673522426e-18im
1.000000000000008 - 5.766745454992932e-20im
1.00000000000001 + 1.4722186714716714e-17im
1.0000000000000089 + 3.6677744375578105e-18im
1.0000000000000102 - 4.951306370762594e-18im
1.000000000000009 + 1.393200003045614e-17im
1.0000000000000087 + 6.87537012812226e-18im
1.0000000000000098 + 2.8039852726902717e-19im
1.000000000000012 + 4.09486428444373e-18im
1.000000000000013 + 1.4554300668397472e-17im
1.0000000000000129 + 4.710218549773414e-18im
1.0000000000000127 - 1.8845389017121086e-18im
1.0000000000000122 + 6.588477717901525e-18im
1.0000000000000078 - 2.9239239169199487e-18im
1.0000000000000067 - 1.0722222192120944e-17im
1.0000000000000027 - 1.119725406745225e-17im
1.000000000000004 - 6.287059691288805e-18im
1.0000000000000056 + 1.3769784256500088e-17im
1.0000000000000022 - 6.438667855665647e-18im
0.9999999999999976 + 1.067419725752578e-17im
0.9999999999999984 + 1.4676555257688262e-17im
0.9999999999999987 - 3.4106773767350232e-18im
0.9999999999999964 + 1.0673150745289387e-17im
0.9999999999999957 - 3.978723472724254e-18im
0.9999999999999949 + 2.1135538533522023e-18im
0.9999999999999967 + 8.734841294633182e-19im
0.9999999999999989 + 1.3220077265407364e-17im
0.9999999999999961 - 8.676066984509137e-18im
0.9999999999999967 - 5.368329460610645e-18im
0.9999999999999948 + 2.9569965729550207e-19im
0.9999999999999944 + 4.335345022600759e-18im
0.9999999999999903 + 6.3350367654352785e-18im
0.9999999999999889 + 3.436739354502618e-18im
0.9999999999999873 + 4.426106885302729e-18im
0.9999999999999879 - 4.245573457604264e-18im
0.9999999999999892 - 8.232430667325908e-18im
0.9999999999999911 + 1.1893843470953998e-17im
0.9999999999999887 + 6.416876582101137e-19im
0.9999999999999883 + 1.3381994249271902e-17im
0.9999999999999849 - 5.734762269685828e-18im
0.9999999999999838 + 1.2545246016333732e-17im
0.9999999999999831 + 3.2380093231632507e-18im
0.9999999999999882 + 6.016803568830033e-20im
0.9999999999999911 + 6.682568758992422e-18im
0.9999999999999882 + 5.2706683269554456e-18im
0.9999999999999934 - 8.746990200193286e-18im
0.9999999999999911 - 1.2499744779355507e-17im
0.9999999999999942 - 5.8296788010352745e-18im
0.9999999999999968 + 1.294523551699981e-17im
0.9999999999999957 - 8.422290527009471e-19im
0.9999999999999913 - 1.635838890640278e-18im
0.9999999999999893 - 8.179452260025455e-18im
0.9999999999999855 + 1.237576473703101e-17im
