time,Sx{1}_re,Sx{1}_im,Sz{1}_re,Sz{1}_im,iSy{1}_re,iSy{1}_im,Norm_re,Norm_im
0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.9999999999999999,0.0
0.005,-3.6260645710764284e-10,0.0,0.0009999757564661646,0.0,0.0,0.4999636371298338,1.0000000000001106,0.0
0.01,-5.798839813248677e-9,0.0,0.0019998061175366248,0.0,0.0,0.4998546217682843,1.0000000000001383,0.0
0.015,-2.9302457780355463e-8,0.0,0.002999345965450957,0.0,0.0,0.4996731732373755,1.0000000000002314,0.0
0.02,-9.246462356935359e-8,0.0,0.003998450808539117,0.0,0.0,0.49941965565467766,1.0000000000003006,0.0
0.025,-2.2523951369687227e-7,0.0,0.004996976921094429,0.0,0.0,0.49909457582489064,1.0000000000003517,0.0
0.030000000000000002,-4.6580464546875107e-7,0.0,0.005994781870337989,0.0,0.0,0.49869858029881714,1.0000000000004183,0.0
0.035,-8.601149306759723e-7,0.0,0.0069917245610666605,0.0,0.0,0.4982324516563385,1.0000000000004732,0.0
0.04,-1.4616662803879703e-6,0.0,0.007987665581465384,0.0,0.0,0.49769710402091694,1.0000000000005125,0.0
0.045,-2.331033527667698e-6,0.0,0.008982467577899679,0.0,0.0,0.497093577846893,1.00000000000057,0.0
0.049999999999999996,-3.53550555850451e-6,0.0,0.009975995328982717,0.0,0.0,0.4964230340530075,1.000000000000606,0.0
0.05499999999999999,-5.148417390380693e-6,0.0,0.010968116029086487,0.0,0.0,0.4956867475067913,1.0000000000006426,0.0
0.05999999999999999,-7.248673848562855e-6,0.0,0.011958699633713304,0.0,0.0,0.49488609995393223,1.000000000000697,0.0
0.06499999999999999,-9.920249935393562e-6,0.0,0.01294761879117796,0.0,0.0,0.4940225724599106,1.000000000000735,0.0
0.06999999999999999,-1.3251258007530812e-5,0.0,0.013934749282562055,0.0,0.0,0.49309773739926643,1.0000000000007911,0.0
0.075,-1.7333731639009107e-5,0.0,0.014919970258165936,0.0,0.0,0.49211324998203504,1.0000000000008593,0.0
0.08,-2.226264050083119e-5,0.0,0.015903163892958067,0.0,0.0,0.49107083965201376,1.0000000000009344,0.0
0.085,-2.8135472757613995e-5,0.0,0.016884216367359685,0.0,0.0,0.4899723010329902,1.000000000001043,0.0
0.09000000000000001,-3.505107882473648e-5,0.0,0.017863017245085485,0.0,0.0,0.48881948489848825,1.0000000000010878,0.0
0.09500000000000001,-4.310951802631184e-5,0.0,0.01883945985037136,0.0,0.0,0.4876142888678877,1.0000000000011455,0.0
0.10000000000000002,-5.241087655446749e-5,0.0,0.019813441335599855,0.0,0.0,0.4863586482446361,1.0000000000011835,0.0
0.10500000000000002,-6.305502042815966e-5,0.0,0.02078486305599935,0.0,0.0,0.48505452672678046,1.0000000000012186,0.0
0.11000000000000003,-7.514063188653123e-5,0.0,0.021753629330686766,0.0,0.0,0.48370390747452896,1.0000000000012361,0.0
0.11500000000000003,-8.876461812586312e-5,0.0,0.022719649638371572,0.0,0.0,0.4823087838506141,1.0000000000012756,0.0
0.12000000000000004,-0.00010402225243600022,0.0,0.023682837074210077,0.0,0.0,0.4808711509197004,1.000000000001309,0.0
0.12500000000000003,-0.00012100603960900856,0.0,0.024643108086174377,0.0,0.0,0.4793929969799784,1.000000000001365,0.0
0.13000000000000003,-0.00013980383193674636,0.0,0.0256003844549774,0.0,0.0,0.47787629553864114,1.0000000000014009,0.0
0.13500000000000004,-0.00016050048676976908,0.0,0.026554590027110164,0.0,0.0,0.47632299727291955,1.0000000000014406,0.0
0.14000000000000004,-0.0001831754906234665,0.0,0.027505653895757265,0.0,0.0,0.4747350238336744,1.0000000000014686,0.0
0.14500000000000005,-0.00020790582100201028,0.0,0.02845350836234268,0.0,0.0,0.4731142589503035,1.000000000001491,0.0
0.15000000000000005,-0.00023476058262167344,0.0,0.02939809029878528,0.0,0.0,0.4714625441189,1.0000000000015143,0.0
0.15500000000000005,-0.000263805134944125,0.0,0.030339339658215357,0.0,0.0,0.4697816713712501,1.0000000000015414,0.0
0.16000000000000006,-0.0002950998489067733,0.0,0.03127719947862721,0.0,0.0,0.4680733787456872,1.0000000000015636,0.0
0.16500000000000006,-0.00032869825975213656,0.0,0.03221161690292619,0.0,0.0,0.46633934540692296,1.0000000000015965,0.0
0.17000000000000007,-0.00036464893738955657,0.0,0.03314254179839791,0.0,0.0,0.4645811872136885,1.000000000001623,0.0
0.17500000000000007,-0.0004029940202864232,0.0,0.03406992752765052,0.0,0.0,0.46280045394749725,1.000000000001647,0.0
0.18000000000000008,-0.0004437695272898911,0.0,0.034993730595810874,0.0,0.0,0.4609986256254925,1.000000000001676,0.0
0.18500000000000008,-0.00048700590940360753,0.0,0.03591391008068889,0.0,0.0,0.4591771101730289,1.0000000000017086,0.0
0.19000000000000009,-0.0005327282083270716,0.0,0.036830427839111904,0.0,0.0,0.4573372416633972,1.0000000000017477,0.0
0.1950000000000001,-0.0005809555455184258,0.0,0.03774324857618366,0.0,0.0,0.45548027944275293,1.0000000000017948,0.0
0.2000000000000001,-0.0006317020901858126,0.0,0.03865233922870355,0.0,0.0,0.4536074068147815,1.0000000000018334,0.0
0.2050000000000001,-0.0006849768928820479,0.0,0.03955766904082775,0.0,0.0,0.4517197313845015,1.0000000000018656,0.0
0.2100000000000001,-0.0007407839440050259,0.0,0.04045920993840423,0.0,0.0,0.44981828528916223,1.0000000000019134,0.0
0.2150000000000001,-0.0007991235193078525,0.0,0.04135693479368803,0.0,0.0,0.44790402593030076,1.0000000000019666,0.0
0.2200000000000001,-0.0008599914108127233,0.0,0.04225081901008719,0.0,0.0,0.4459778373829074,1.0000000000020184,0.0
0.22500000000000012,-0.0009233803054750651,0.0,0.04314083992739596,0.0,0.0,0.4440405320355662,1.0000000000020852,0.0
0.23000000000000012,-0.000989279261459294,0.0,0.04402697566496279,0.0,0.0,0.44209285303436924,1.0000000000021307,0.0
0.23500000000000013,-0.0010576752807400069,0.0,0.04490920614421621,0.0,0.0,0.4401354764791179,1.0000000000021652,0.0
0.24000000000000013,-0.0011285529905933908,0.0,0.04578751265088499,0.0,0.0,0.43816901443401074,1.000000000002216,0.0
0.24500000000000013,-0.0012018955667744287,0.0,0.04666187759267398,0.0,0.0,0.43619401803690583,1.000000000002248,0.0
0.2500000000000001,-0.001277684555768409,0.0,0.04753228435763999,0.0,0.0,0.43421098098670596,1.000000000002293,0.0
0.2550000000000001,-0.001355901072467889,0.0,0.04839871755483429,0.0,0.0,0.43222034314540525,1.0000000000023386,0.0
0.2600000000000001,-0.0014365262644071958,0.0,0.049261162302153175,0.0,0.0,0.43022249439521615,1.0000000000023657,0.0
0.2650000000000001,-0.001519541263304633,0.0,0.050119604706214196,0.0,0.0,0.4282177786015194,1.000000000002399,0.0
0.27000000000000013,-0.001604928246698624,0.0,0.05097403094354657,0.0,0.0,0.42620649782343184,1.0000000000024538,0.0
0.27500000000000013,-0.0016926705294123623,0.0,0.05182442822782905,0.0,0.0,0.4241889161337582,1.0000000000024925,0.0
0.28000000000000014,-0.0017827529763765264,0.0,0.05267078412661612,0.0,0.0,0.42216526410288996,1.0000000000025353,0.0
0.28500000000000014,-0.0018751624161395296,0.0,0.053513086701678016,0.0,0.0,0.42013574297791106,1.0000000000025713,0.0
0.29000000000000015,-0.001969888218154916,0.0,0.05435132454790399,0.0,0.0,0.4181005288900893,1.0000000000026008,0.0
