time,Sx{1}_re,Sx{1}_im,Sz{1}_re,Sz{1}_im,iSy{1}_re,iSy{1}_im,Norm_re,Norm_im
0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
0.005,-3.6274287526870814e-10,0.0,-0.49999900001211667,0.0,0.0,0.0009999757564572926,0.9999999999999944,0.0
0.01,-5.799403806830149e-9,0.0,-0.4999960001939143,0.0,0.0,0.001999806110288768,0.9999999999999986,0.0
0.015,-2.9320904388942327e-8,0.0,-0.499991000981357,0.0,0.0,0.002999345951601627,0.9999999999999893,0.0
0.02,-9.249981503453491e-8,0.0,-0.499984003100115,0.0,0.0,0.003998450756919487,0.9999999999999943,0.0
0.025,-2.2573242218617207e-7,0.0,-0.4999750075655915,0.0,0.0,0.004996976683032644,0.9999999999999949,0.0
0.030000000000000002,-4.6621331190350017e-7,0.0,-0.49996401567540283,0.0,0.0,0.0059947815787391445,0.9999999999999919,0.0
0.035,-8.601623408859559e-7,0.0,-0.4999510290080164,0.0,0.0,0.006991724604990603,0.9999999999999916,0.0
0.04,-1.4616347179369217e-6,0.0,-0.4999360494366673,0.0,0.0,0.007987665701013601,0.9999999999999928,0.0
0.045,-2.330901123754361e-6,0.0,-0.4999190790997547,0.0,0.0,0.008982467610375858,0.9999999999999903,0.0
0.049999999999999996,-3.5352530650332377e-6,0.0,-0.49990012041452875,0.0,0.0,0.00997599488069892,0.9999999999999929,0.0
0.05499999999999999,-5.14762075686804e-6,0.0,-0.4998791760593298,0.0,0.0,0.010968114846162034,1.0000000000000044,0.0
0.05999999999999999,-7.24763694890429e-6,0.0,-0.49985624898301767,0.0,0.0,0.011958697043547507,1.0000000000000109,0.0
0.06499999999999999,-9.919022635990185e-6,0.0,-0.4998313423810298,0.0,0.0,0.012947614287077868,1.0000000000000207,0.0
0.06999999999999999,-1.3249753980693482e-5,0.0,-0.49980445971386017,0.0,0.0,0.013934741819442098,1.0000000000000282,0.0
0.075,-1.733205109926946e-5,0.0,-0.4997756046813682,0.0,0.0,0.014919958269282966,1.0000000000000444,0.0
0.08,-2.2260940553189e-5,0.0,-0.49974478122824006,0.0,0.0,0.0159031453406839,1.0000000000000548,0.0
0.085,-2.813363391933687e-5,0.0,-0.49971199352516055,0.0,0.0,0.016884188362802168,1.0000000000000664,0.0
0.09000000000000001,-3.504924435506103e-5,0.0,-0.49967724597584035,0.0,0.0,0.017862975927359536,1.0000000000000764,0.0
0.09500000000000001,-4.310751311033769e-5,0.0,-0.49964054320156515,0.0,0.0,0.018839400221866455,1.0000000000000897,0.0
0.10000000000000002,-5.24087718204796e-5,0.0,-0.49960189002921446,0.0,0.0,0.01981335721683056,1.0000000000001064,0.0
0.10500000000000002,-6.305293966751702e-5,0.0,-0.4995612915014247,0.0,0.0,0.02078474632535068,1.000000000000118,0.0
0.11000000000000003,-7.513854030707211e-5,0.0,-0.4995187528304181,0.0,0.0,0.021753471244201607,1.000000000000137,0.0
0.11500000000000003,-8.876284272212205e-5,0.0,-0.49947427944682876,0.0,0.0,0.022719438735204246,1.0000000000001517,0.0
0.12000000000000004,-0.00010402073464056196,0.0,-0.4994278769673603,0.0,0.0,0.023682559212462286,1.0000000000001708,0.0
0.12500000000000003,-0.0001210036079279717,0.0,-0.4993795511533213,0.0,0.0,0.02464274738156037,1.000000000000185,0.0
0.13000000000000003,-0.00013980052504842348,0.0,-0.4993293079573102,0.0,0.0,0.025599921148651634,1.0000000000001994,0.0
0.13500000000000004,-0.00016049644342761086,0.0,-0.49927715350592017,0.0,0.0,0.026554001771103144,1.0000000000002118,0.0
0.14000000000000004,-0.00018317118730848276,0.0,-0.4992230940429672,0.0,0.0,0.027504914735591218,1.0000000000002256,0.0
0.14500000000000005,-0.00020790025542509206,0.0,-0.4991671359694068,0.0,0.0,0.028452588900830723,1.000000000000232,0.0
0.15000000000000005,-0.00023475446799583907,0.0,-0.4991092858428547,0.0,0.0,0.029396956182340634,1.000000000000243,0.0
0.15500000000000005,-0.0002637991039760957,0.0,-0.4990495503551869,0.0,0.0,0.030337951835130644,1.0000000000002576,0.0
0.16000000000000006,-0.00029509350117295504,0.0,-0.4989879362773052,0.0,0.0,0.03127551508656113,1.0000000000002753,0.0
0.16500000000000006,-0.00032869184995888305,0.0,-0.4989244505559275,0.0,0.0,0.03220958750041485,1.0000000000002882,0.0
0.17000000000000007,-0.0003646421707921684,0.0,-0.49885910021966196,0.0,0.0,0.03314011409720513,1.000000000000304,0.0
0.17500000000000007,-0.0004029867772443934,0.0,-0.49879189242895017,0.0,0.0,0.03406704256521692,1.000000000000311,0.0
0.18000000000000008,-0.0004437619083880136,0.0,-0.4987228344250432,0.0,0.0,0.034990323663253185,1.0000000000003162,0.0
0.18500000000000008,-0.00048699784800435687,0.0,-0.49865193355296417,0.0,0.0,0.03590991078639291,1.0000000000003229,0.0
0.19000000000000009,-0.0005327194328181802,0.0,-0.498579197228591,0.0,0.0,0.036825760186645816,1.0000000000003304,0.0
0.1950000000000001,-0.0005809460848369996,0.0,-0.498504632982798,0.0,0.0,0.03773783020751309,1.000000000000339,0.0
0.2000000000000001,-0.0006316918874571948,0.0,-0.49842824842741396,0.0,0.0,0.038646081555950416,1.000000000000351,0.0
0.2050000000000001,-0.0006849658549242221,0.0,-0.49835005121394454,0.0,0.0,0.03955047760102932,1.0000000000003608,0.0
0.2100000000000001,-0.0007407723953860379,0.0,-0.498270049084431,0.0,0.0,0.04045098356982217,1.0000000000003737,0.0
0.2150000000000001,-0.000799111635850581,0.0,-0.49818824984964905,0.0,0.0,0.041347566655953426,1.0000000000003888,0.0
0.2200000000000001,-0.0008599794184719757,0.0,-0.49810466141162296,0.0,0.0,0.04224019562718809,1.000000000000405,0.0
0.22500000000000012,-0.0009233682451706797,0.0,-0.4980192917038318,0.0,0.0,0.04312884130512858,1.0000000000004223,0.0
0.23000000000000012,-0.0009892673791284969,0.0,-0.49793214870174685,0.0,0.0,0.04401347623192035,1.00000000000044,0.0
0.23500000000000013,-0.001057663747838195,0.0,-0.4978432404527542,0.0,0.0,0.04489407428285333,1.0000000000004556,0.0
0.24000000000000013,-0.0011285416890945423,0.0,-0.49775257505344145,0.0,0.0,0.045770610585452,1.0000000000004636,0.0
0.24500000000000013,-0.001201884458804383,0.0,-0.49766016063870394,0.0,0.0,0.04664306169407997,1.0000000000004736,0.0
0.2500000000000001,-0.001277673840162416,0.0,-0.4975660054335119,0.0,0.0,0.047511404938663654,1.0000000000004887,0.0
0.2550000000000001,-0.0013558911479011361,0.0,-0.4974701176524965,0.0,0.0,0.04837561903650599,1.000000000000496,0.0
0.2600000000000001,-0.0014365169816548701,0.0,-0.4973725055635348,0.0,0.0,0.049235683474758166,1.0000000000005107,0.0
0.2650000000000001,-0.0015195328731882607,0.0,-0.4972731775026542,0.0,0.0,0.05009157843356522,1.0000000000005238,0.0
0.27000000000000013,-0.0016049204781281015,0.0,-0.49717214185224184,0.0,0.0,0.050943284572864796,1.0000000000005347,0.0
0.27500000000000013,-0.0016926633787778408,0.0,-0.497069407013871,0.0,0.0,0.05179078336582414,1.0000000000005511,0.0
0.28000000000000014,-0.001782746362287213,0.0,-0.4969649814010948,0.0,0.0,0.05263405698552926,1.0000000000005596,0.0
0.28500000000000014,-0.0018751565711836971,0.0,-0.4968588734675829,0.0,0.0,0.0534730879614403,1.0000000000005673,0.0
0.29000000000000015,-0.0019698831784948105,0.0,-0.49675109173123755,0.0,0.0,0.054307858897510115,1.000000000000574,0.0
0.29500000000000015,-0.0020669176287606878,0.0,-0.4966416447168565,0.0,0.0,0.05513835289698829,1.0000000000005835,0.0
0.30000000000000016,-0.0021662549221616663,0.0,-0.4965305409857326,0.0,0.0,0.055964553141716,1.0000000000005904,0.0
0.30500000000000016,-0.0022678932915631105,0.0,-0.4964177891611862,0.0,0.0,0.0567864427853565,1.0000000000006062,0.0
0.31000000000000016,-0.0023718342278772615,0.0,-0.49630339788126826,0.0,0.0,0.05760400515782533,1.0000000000006233,0.0
0.31500000000000017,-0.0024780827348595868,0.0,-0.49618737582177225,0.0,0.0,0.058417223581622414,1.0000000000006342,0.0
0.3200000000000002,-0.0025866473923358653,0.0,-0.4960697316858208,0.0,0.0,0.059226081408495834,1.0000000000006433,0.0
0.3250000000000002,-0.0026975403207005044,0.0,-0.4959504741898736,0.0,0.0,0.06003056206451757,1.0000000000006497,0.0
0.3300000000000002,-0.002810777330228425,0.0,-0.49582961211145293,0.0,0.0,0.060830648685701684,1.0000000000006564,0.0
0.3350000000000002,-0.002926378038316699,0.0,-0.49570715425055223,0.0,0.0,0.06162632439246013,1.0000000000006675,0.0
0.3400000000000002,-0.003044365677338259,0.0,-0.4955831094634633,0.0,0.0,0.06241757202516197,1.00000000000068,0.0
0.3450000000000002,-0.0031647668718371323,0.0,-0.4954574866448449,0.0,0.0,0.06320437427064082,1.0000000000006934,0.0
0.3500000000000002,-0.0032876113334002564,0.0,-0.49533029469115325,0.0,0.0,0.06398671390676396,1.0000000000007052,0.0
0.3550000000000002,-0.0034129317904926563,0.0,-0.49520154252862586,0.0,0.0,0.06476457361841752,1.0000000000007203,0.0
0.3600000000000002,-0.003540763719805816,0.0,-0.49507123913198575,0.0,0.0,0.0655379359146509,1.0000000000007345,0.0
0.3650000000000002,-0.003671144996340709,0.0,-0.49493939352124716,0.0,0.0,0.06630678316641711,1.0000000000007507,0.0
0.3700000000000002,-0.0038041156533356506,0.0,-0.4948060147485406,0.0,0.0,0.06707109771865918,1.0000000000007612,0.0
0.3750000000000002,-0.003939717586027673,0.0,-0.49467111189039836,0.0,0.0,0.06783086197285258,1.0000000000007685,0.0
0.3800000000000002,-0.004077994218595174,0.0,-0.494534694060897,0.0,0.0,0.06858605836038688,1.0000000000007743,0.0
0.38500000000000023,-0.004218989919811287,0.0,-0.49439677040658236,0.0,0.0,0.06933666935845197,1.000000000000781,0.0
0.39000000000000024,-0.004362749660138684,0.0,-0.4942573501114223,0.0,0.0,0.07008267751536681,1.0000000000007938,0.0
0.39500000000000024,-0.00450931858405551,0.0,-0.494116442395613,0.0,0.0,0.07082406554503905,1.0000000000008042,0.0
0.40000000000000024,-0.004658741379013943,0.0,-0.4939740565275748,0.0,0.0,0.07156081627192443,1.000000000000809,0.0
0.40500000000000025,-0.004811061873738968,0.0,-0.4938302018219178,0.0,0.0,0.0722929127091227,1.0000000000008211,0.0
0.41000000000000025,-0.004966323024787665,0.0,-0.4936848876072248,0.0,0.0,0.07302033833072806,1.0000000000008242,0.0
0.41500000000000026,-0.005124566512230671,0.0,-0.49353812324956686,0.0,0.0,0.07374307704667253,1.0000000000008276,0.0
0.42000000000000026,-0.005285832498837456,0.0,-0.49338991812962546,0.0,0.0,0.07446111313691263,1.0000000000008393,0.0
0.42500000000000027,-0.005450158399269166,0.0,-0.4932402816374211,0.0,0.0,0.07517443152280807,1.0000000000008453,0.0
0.43000000000000027,-0.005617578763824296,0.0,-0.493089223238345,0.0,0.0,0.0758830174386286,1.0000000000008533,0.0
0.4350000000000003,-0.005788125078378182,0.0,-0.4929367524102959,0.0,0.0,0.07658685681860829,1.00000000000086,0.0
0.4400000000000003,-0.005961825516521628,0.0,-0.4927828786610577,0.0,0.0,0.07728593622840468,1.0000000000008773,0.0
0.4450000000000003,-0.006138704632795506,0.0,-0.49262761152701046,0.0,0.0,0.07798024295686772,1.0000000000008855,0.0
0.4500000000000003,-0.006318783117076972,0.0,-0.49247096056684414,0.0,0.0,0.07866976512078286,1.000000000000899,0.0
0.4550000000000003,-0.00650207748424962,0.0,-0.49231293536328985,0.0,0.0,0.07935449159766977,1.0000000000009157,0.0
0.4600000000000003,-0.006688599942908643,0.0,-0.4921535455118643,0.0,0.0,0.08003441221747293,1.0000000000009326,0.0
0.4650000000000003,-0.006878358218507661,0.0,-0.49199280063672335,0.0,0.0,0.08070951761312163,1.000000000000945,0.0
0.4700000000000003,-0.007071355477100293,0.0,-0.4918307103672445,0.0,0.0,0.08137979945926314,1.0000000000009566,0.0
0.4750000000000003,-0.00726759030303484,0.0,-0.4916672843607878,0.0,0.0,0.08204525035820136,1.0000000000009683,0.0
0.4800000000000003,-0.007467056627739283,0.0,-0.4915025322887044,0.0,0.0,0.08270586391960391,1.0000000000009797,0.0
0.4850000000000003,-0.00766974375151196,0.0,-0.49133646383387475,0.0,0.0,0.08336163478674027,1.0000000000009945,0.0
