time,Sx{1}_re,Sx{1}_im,Sz{1}_re,Sz{1}_im,iSy{1}_re,iSy{1}_im,Norm_re,Norm_im
0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0
0.01,0.4999529036299671,0.0,-8.326164464920321e-17,0.0,0.0,5.930548825804267e-17,1.0000000000000089,0.0
0.02,0.49981166233517416,0.0,-1.922350421749465e-13,0.0,0.0,4.470391778482123e-14,0.9999999999999861,0.0
0.03,0.4995764194234608,0.0,-4.3417271663212346e-11,0.0,0.0,2.7688291592427284e-11,1.000000000000007,0.0
0.04,0.4992474132801902,0.0,-6.181987262593794e-11,0.0,0.0,4.641428558564719e-11,0.9999999999999928,0.0
0.05,0.4988249766951238,0.0,-1.6990526542116913e-10,0.0,0.0,2.856327844670656e-10,0.9999999999999839,0.0
0.060000000000000005,0.4983095359098645,0.0,-2.2088511141687972e-10,0.0,0.0,4.5537153543857216e-10,0.9999999999999778,0.0
0.07,0.4977016092005361,0.0,-2.317541407262716e-10,0.0,0.0,1.7084248534902837e-9,0.9999999999999803,0.0
0.08,0.4970018062474056,0.0,6.312349890838162e-10,0.0,0.0,2.6846801444736497e-9,0.9999999999999767,0.0
0.09,0.4962108252678577,0.0,2.1382045599155006e-9,0.0,0.0,3.925299460201103e-9,1.0000000000000173,0.0
0.09999999999999999,0.49532945169611914,0.0,2.589739295406901e-9,0.0,0.0,6.647869337252066e-9,1.0000000000000704,0.0
0.10999999999999999,0.49435855646101745,0.0,2.2642759390546774e-9,0.0,0.0,8.198530243640288e-9,1.0000000000001328,0.0
0.11999999999999998,0.4932990928060874,0.0,2.755765213030212e-9,0.0,0.0,8.348374272589519e-9,1.00000000000019,0.0
0.12999999999999998,0.4921520935120848,0.0,1.5296722282939768e-9,0.0,0.0,8.095770270800332e-9,1.0000000000002525,0.0
0.13999999999999999,0.4909186695183588,0.0,7.976390810869594e-10,0.0,0.0,8.830417649484043e-9,1.0000000000003006,0.0
0.15,0.4896000048474263,0.0,2.0580639536332823e-10,0.0,0.0,9.975502902664565e-9,1.0000000000003506,0.0
0.16,0.488197355695514,0.0,6.887403447043694e-10,0.0,0.0,1.0071846209206824e-8,1.0000000000004048,0.0
0.17,0.48671204526120243,0.0,1.1619407758005351e-9,0.0,0.0,1.1158577411791819e-8,1.0000000000004576,0.0
0.18000000000000002,0.4851454618362556,0.0,1.260497565699903e-9,0.0,0.0,1.2731340643182265e-8,1.000000000000495,0.0
0.19000000000000003,0.48349905454708564,0.0,8.465395450601987e-10,0.0,0.0,1.338128849729097e-8,1.0000000000005511,0.0
0.20000000000000004,0.48177432964534156,0.0,6.253192434343968e-10,0.0,0.0,1.4720594088309114e-8,1.000000000000601,0.0
0.21000000000000005,0.47997284688765934,0.0,6.502325483603855e-10,0.0,0.0,1.6145277507506953e-8,1.0000000000006508,0.0
0.22000000000000006,0.4780962154624054,0.0,3.656679421065734e-10,0.0,0.0,1.7212079287233853e-8,1.0000000000007014,0.0
0.23000000000000007,0.47614609119846596,0.0,4.146449086861459e-10,0.0,0.0,1.847397874650894e-8,1.0000000000007554,0.0
0.24000000000000007,0.4741241718143675,0.0,5.5822482053491385e-12,0.0,0.0,1.9872202639296607e-8,1.0000000000008054,0.0
0.25000000000000006,0.4720321928271894,0.0,3.4840888854525964e-11,0.0,0.0,2.061777369883125e-8,1.0000000000008644,0.0
0.26000000000000006,0.46987192406222034,0.0,-5.245540980747254e-11,0.0,0.0,1.9689917531281673e-8,1.0000000000009206,0.0
0.2700000000000001,0.4676451662527055,0.0,-6.470771418687349e-10,0.0,0.0,1.9538459607171266e-8,1.0000000000009832,0.0
0.2800000000000001,0.4653537461302227,0.0,-1.047522546135382e-9,0.0,0.0,1.8447626161897934e-8,1.000000000001044,0.0
0.2900000000000001,0.46299951342697526,0.0,-1.5864623087447072e-9,0.0,0.0,1.7941042416459718e-8,1.0000000000011013,0.0
0.3000000000000001,0.46058433606114235,0.0,-2.268352155415654e-9,0.0,0.0,1.7345323984410688e-8,1.00000000000115,0.0
0.3100000000000001,0.45811009812763404,0.0,-2.55426658817004e-9,0.0,0.0,1.7323165910423932e-8,1.0000000000011988,0.0
0.3200000000000001,0.4555786948456849,0.0,-2.366062231556887e-9,0.0,0.0,1.647430483871226e-8,1.0000000000012543,0.0
0.3300000000000001,0.452992029107005,0.0,-2.5073624010385487e-9,0.0,0.0,1.5597208124877582e-8,1.0000000000013016,0.0
0.34000000000000014,0.4503520091979657,0.0,-3.4325551602487625e-9,0.0,0.0,1.4822553470218713e-8,1.0000000000013527,0.0
0.35000000000000014,0.4476605442651045,0.0,-4.242800924827983e-9,0.0,0.0,1.440685248009499e-8,1.000000000001392,0.0
0.36000000000000015,0.4449195412103145,0.0,-5.019969179925754e-9,0.0,0.0,1.4074003505150368e-8,1.000000000001431,0.0
0.37000000000000016,0.4421309019907476,0.0,-5.983007020371467e-9,0.0,0.0,1.389746505982975e-8,1.0000000000014708,0.0
0.38000000000000017,0.43929652107697903,0.0,-6.883741736352089e-9,0.0,0.0,1.4108572765798855e-8,1.0000000000015148,0.0
0.3900000000000002,0.4364182818061406,0.0,-7.897874645945713e-9,0.0,0.0,1.5050338540538444e-8,1.0000000000015614,0.0
0.4000000000000002,0.4334980531966464,0.0,-9.17784567788793e-9,0.0,0.0,1.5491853664478805e-8,1.0000000000015976,0.0
0.4100000000000002,0.43053768895499744,0.0,-1.0147360694767737e-8,0.0,0.0,1.5413851698481418e-8,1.0000000000016316,0.0
0.4200000000000002,0.42753902386869164,0.0,-1.0733418667752126e-8,0.0,0.0,1.5427985480299944e-8,1.0000000000016704,0.0
0.4300000000000002,0.42450387193144284,0.0,-1.1274796669208387e-8,0.0,0.0,1.5105146852940898e-8,1.000000000001712,0.0
0.4400000000000002,0.42143402383176465,0.0,-1.1651289943265253e-8,0.0,0.0,1.4860897921964433e-8,1.0000000000017555,0.0
0.45000000000000023,0.41833124578699793,0.0,-1.1712457854279323e-8,0.0,0.0,1.4734528716933704e-8,1.0000000000018037,0.0
0.46000000000000024,0.4151972773530382,0.0,-1.2120744671828554e-8,0.0,0.0,1.4721633795691802e-8,1.0000000000018454,0.0
0.47000000000000025,0.41203382995160037,0.0,-1.2251964359721867e-8,0.0,0.0,1.540545376509106e-8,1.0000000000018858,0.0
0.48000000000000026,0.4088425846635008,0.0,-1.2642886786096152e-8,0.0,0.0,1.597029154754015e-8,1.0000000000019214,0.0
0.49000000000000027,0.4056251913811819,0.0,-1.3129245877985252e-8,0.0,0.0,1.669565572771925e-8,1.0000000000019609,0.0
0.5000000000000002,0.4023832673905971,0.0,-1.350601292263165e-8,0.0,0.0,1.7538789335788674e-8,1.0000000000019937,0.0
0.5100000000000002,0.3991183964336608,0.0,-1.3867809848383539e-8,0.0,0.0,1.847716968664259e-8,1.00000000000203,0.0
0.5200000000000002,0.3958321277108058,0.0,-1.4428097782487326e-8,0.0,0.0,1.939040398558911e-8,1.0000000000020675,0.0
0.5300000000000002,0.3925259749664638,0.0,-1.4860440215175297e-8,0.0,0.0,2.0111488856222604e-8,1.000000000002108,0.0
0.5400000000000003,0.3892014163202492,0.0,-1.554565530123564e-8,0.0,0.0,2.029014790905226e-8,1.0000000000021476,0.0
0.5500000000000003,0.3858598926869664,0.0,-1.606241974844158e-8,0.0,0.0,2.0241521856215194e-8,1.0000000000021843,0.0
0.5600000000000003,0.3825028081559832,0.0,-1.6414501795986025e-8,0.0,0.0,1.9848077558240473e-8,1.0000000000022242,0.0
0.5700000000000003,0.3791315294294763,0.0,-1.6559636877022665e-8,0.0,0.0,1.927393247606879e-8,1.0000000000022655,0.0
