0.0 + 0.0im,0.0 + 0.0im,1.0 + 0.0im
3.826214669891305e-29 + 0.0im,-1.0435160064918759e-26 + 0.0im,0.9998302663770124 + 0.0im
1.1038876540399236e-27 + 0.0im,-1.2819427748404316e-25 + 0.0im,0.9993213305719458 + 0.0im
2.1763718589266808e-27 + 0.0im,5.05969745217204e-26 + 0.0im,0.9984739866920702 + 0.0im
1.0708387775539005e-27 + 0.0im,1.0984130293418254e-24 + 0.0im,0.9972895546423122 + 0.0im
-1.2111015709661252e-25 + 0.0im,3.488444284062738e-24 + 0.0im,0.9957698747407954 + 0.0im
8.107635698007639e-26 + 0.0im,6.985526987053885e-24 + 0.0im,0.9939173002329812 + 0.0im
-7.450870850285807e-25 + 0.0im,1.834518352890988e-23 + 0.0im,0.991734687756159 + 0.0im
-2.7566280210808943e-24 + 0.0im,2.336548816658861e-23 + 0.0im,0.9892253858200682 + 0.0im
-4.403503577763257e-24 + 0.0im,5.20020175095238e-23 + 0.0im,0.9863932213826501 + 0.0im
-1.1429084059104342e-23 + 0.0im,2.027212081556196e-22 + 0.0im,0.9832424846126021 + 0.0im
-2.7124364326936447e-23 + 0.0im,2.539166006620782e-22 + 0.0im,0.979777911942108 + 0.0im
-6.740299588320804e-23 + 0.0im,2.8370676188549613e-22 + 0.0im,0.9760046675238264 + 0.0im
-1.0147792169592426e-22 + 0.0im,1.2881842059369375e-21 + 0.0im,0.9719283232160723 + 0.0im
-1.002411015309394e-22 + 0.0im,7.567978299744354e-22 + 0.0im,0.9675548372285748 + 0.0im
-3.8666444531763957e-22 + 0.0im,2.7942102438811707e-21 + 0.0im,0.9628905315687203 + 0.0im
-3.35837216694682e-22 + 0.0im,-5.056737792423211e-22 + 0.0im,0.9579420684342721 + 0.0im
-4.360962057537319e-22 + 0.0im,-1.5388120814189283e-22 + 0.0im,0.9527164257034679 + 0.0im
-7.737286353978429e-22 + 0.0im,-4.974258786452818e-22 + 0.0im,0.9472208716769911 + 0.0im
-1.0225464831423215e-21 + 0.0im,1.94537537308952e-21 + 0.0im,0.9414629392285276 + 0.0im
-2.657006865141356e-21 + 0.0im,-5.17679122285592e-21 + 0.0im,0.9354503995216369 + 0.0im
-3.997896982887378e-21 + 0.0im,1.1023370223963688e-20 + 0.0im,0.929191235450305 + 0.0im
-6.07260977835644e-21 + 0.0im,2.711937761314329e-21 + 0.0im,0.9226936149589937 + 0.0im
-5.1659001759968574e-21 + 0.0im,-2.2940223945302797e-20 + 0.0im,0.9159658643952244 + 0.0im
-2.518086985872127e-21 + 0.0im,-3.8909670301509843e-20 + 0.0im,0.9090164420437381 + 0.0im
-7.205734366163551e-21 + 0.0im,-3.404193264515633e-20 + 0.0im,0.9018539119863571 + 0.0im
-6.7542891368959215e-21 + 0.0im,-8.278466243165759e-21 + 0.0im,0.8944869184255468 + 0.0im
-2.3348642802104378e-20 + 0.0im,7.130777895960542e-20 + 0.0im,0.8869241606027669 + 0.0im
-8.907681620071709e-21 + 0.0im,6.098134670190628e-20 + 0.0im,0.8791743684348841 + 0.0im
-1.664227201637028e-20 + 0.0im,5.526581388370073e-20 + 0.0im,0.8712462789833973 + 0.0im
1.59182148053645e-20 + 0.0im,9.61815779591283e-20 + 0.0im,0.8631486138620359 + 0.0im
7.433954794828226e-21 + 0.0im,8.823813669930307e-20 + 0.0im,0.8548900576785726 + 0.0im
-4.042044861913487e-22 + 0.0im,1.0573293714330943e-19 + 0.0im,0.846479237596496 + 0.0im
-2.983223120021192e-22 + 0.0im,1.4332447798219237e-19 + 0.0im,0.8379247040917561 + 0.0im
-5.156701929019739e-21 + 0.0im,1.2507929973190318e-19 + 0.0im,0.8292349129690136 + 0.0im
4.542732864375497e-20 + 0.0im,1.6626749489262593e-19 + 0.0im,0.8204182086909514 + 0.0im
5.248742201686236e-20 + 0.0im,1.2091443920295372e-19 + 0.0im,0.8114828090633638 + 0.0im
7.134145727796314e-20 + 0.0im,9.608361050493123e-20 + 0.0im,0.8024367913078412 + 0.0im
6.512989130660155e-20 + 0.0im,1.198920076743306e-19 + 0.0im,0.7932880795431776 + 0.0im
1.0100216463620379e-19 + 0.0im,-1.1106724401427404e-19 + 0.0im,0.7840444336861946 + 0.0im
4.038386634951295e-20 + 0.0im,2.0946537905765569e-19 + 0.0im,0.7747134397724584 + 0.0im
1.4446971155471933e-20 + 0.0im,2.7960921723507277e-19 + 0.0im,0.7653025016876224 + 0.0im
1.0544941799919715e-19 + 0.0im,-4.937371977550712e-19 + 0.0im,0.7558188342907686 + 0.0im
1.6731822405315062e-19 + 0.0im,-9.398405495570368e-19 + 0.0im,0.7462694579022499 + 0.0im
1.2919970094200678e-19 + 0.0im,-6.615584076011221e-19 + 0.0im,0.7366611941202745 + 0.0im
1.1390342994798602e-19 + 0.0im,-8.503581051940944e-19 + 0.0im,0.727000662922729 + 0.0im
-1.0814009963503371e-19 + 0.0im,3.260527161855611e-20 + 0.0im,0.7172942810036951 + 0.0im
-1.555870386138604e-20 + 0.0im,-1.213308952977928e-18 + 0.0im,0.7075482612876505 + 0.0im
-1.7707096615336514e-19 + 0.0im,1.8131923088443136e-20 + 0.0im,0.6977686135586272 + 0.0im
-3.8118582015870216e-19 + 0.0im,1.3597592363209758e-18 + 0.0im,0.6879611461365566 + 0.0im
-3.1939884586467796e-19 + 0.0im,1.1475795901388157e-18 + 0.0im,0.678131468528684 + 0.0im
2.210720841557666e-20 + 0.0im,-8.552358519174654e-20 + 0.0im,0.6682849949802977 + 0.0im
1.3145406790034656e-19 + 0.0im,1.3839173477917122e-20 + 0.0im,0.6584269488461285 + 0.0im
-4.0424409311313433e-19 + 0.0im,2.6921979489502004e-18 + 0.0im,0.6485623677015364 + 0.0im
-5.58160963765379e-19 + 0.0im,2.0535834286877407e-18 + 0.0im,0.6386961091110821 + 0.0im
-3.757966271308888e-19 + 0.0im,1.5187112901270298e-18 + 0.0im,0.6288328569712233 + 0.0im
-7.452351287077602e-20 + 0.0im,3.3546626182736866e-19 + 0.0im,0.6189771283437194 + 0.0im
5.409296206028345e-19 + 0.0im,-1.6676410012685745e-18 + 0.0im,0.6091332806966947 + 0.0im
-1.9125179231029723e-19 + 0.0im,-4.0149997113356206e-19 + 0.0im,0.599305519471436 + 0.0im
-6.13264074848536e-20 + 0.0im,5.673756990788656e-19 + 0.0im,0.5894979058945076 + 0.0im
2.0815386450878996e-19 + 0.0im,-1.388267451319863e-18 + 0.0im,0.5797143649570302 + 0.0im
-5.724648562402403e-20 + 0.0im,5.644794304840857e-19 + 0.0im,0.5699586934854983 + 0.0im
5.111080123475049e-19 + 0.0im,-1.6800347299934512e-18 + 0.0im,0.5602345682317217 + 0.0im
4.160919032689328e-19 + 0.0im,7.296771589199555e-19 + 0.0im,0.5505455539129315 + 0.0im
6.086347178194727e-20 + 0.0im,-1.011334081070809e-18 + 0.0im,0.5408951111370258 + 0.0im
1.4051912203042853e-19 + 0.0im,-4.390280415828464e-18 + 0.0im,0.5312866041521925 + 0.0im
1.328983898429791e-18 + 0.0im,-6.96814489500067e-18 + 0.0im,0.5217233083646159 + 0.0im
1.014908912855349e-18 + 0.0im,-4.402385464816784e-18 + 0.0im,0.512208417572812 + 0.0im
1.6818430738852925e-19 + 0.0im,2.4944871784036167e-19 + 0.0im,0.5027450508720176 + 0.0im
-2.3177614089519812e-20 + 0.0im,-1.3585506733792751e-18 + 0.0im,0.49333625918727286 + 0.0im
-8.801953358672308e-20 + 0.0im,-1.1873164661735607e-18 + 0.0im,0.4839850313989426 + 0.0im
3.7756656933846394e-19 + 0.0im,-2.8789334207031045e-19 + 0.0im,0.47469430002977064 + 0.0im
8.5711525975248815e-19 + 9.62964972193618e-35im,-1.5475103542110347e-18 + 0.0im,0.46546694646780107 + 0.0im
-2.6557475045614506e-19 - 2.407412430484045e-35im,4.2315462538399104e-19 + 0.0im,0.45630580570474044 + 0.0im
7.825868272010397e-19 + 0.0im,-3.0844660656824025e-18 + 0.0im,0.44721367057452666 + 0.0im
5.027495652267387e-19 + 0.0im,-1.8646082592870332e-18 + 0.0im,0.43819329548188646 + 0.0im
6.489519068394138e-19 + 0.0im,-2.5891535751134808e-18 + 0.0im,0.4292473996155806 + 0.0im
1.3008211831138034e-18 + 0.0im,-3.079894204260176e-18 + 0.0im,0.420378669645724 + 0.0im
1.237024125883842e-18 + 0.0im,-2.8472051557280945e-18 + 0.0im,0.4115897619090347 + 0.0im
4.643922553286308e-19 + 0.0im,-3.3876792984976945e-19 + 0.0im,0.4028833040900998 + 0.0im
-5.980394927351007e-19 - 1.2037062152420224e-35im,1.9895710265011903e-19 + 0.0im,0.3942618964106616 + 0.0im
