0.0 + 0.0im,0.0 + 0.0im,1.0 + 0.0im
7.5166507393978365e-28 + 0.0im,-2.0498715312372494e-25 + 0.0im,0.9997047615098933 + 7.857562293903519e-24im
1.1333997724500648e-27 + 0.0im,4.991985219797463e-25 + 0.0im,0.9988197528857582 + 5.0266063431567984e-23im
-3.1042099987065633e-26 + 0.0im,8.918085950014743e-24 + 0.0im,0.9973470909113137 - 2.138262313004959e-24im
-1.860528358558363e-25 + 0.0im,3.062638826589938e-23 + 0.0im,0.9952902910753834 + 4.803875849311511e-22im
-8.74374757302218e-24 + 0.0im,6.651004606308065e-23 + 0.0im,0.992654248957752 - 1.1749620170822479e-20im
1.486451259993998e-25 + 0.0im,-3.9141964467333483e-23 + 0.0im,0.9894452143918329 + 3.3764457456408177e-22im
-5.314546953592482e-23 + 0.0im,-2.8516106992482447e-22 + 0.0im,0.9856707586233739 - 6.31507756729142e-21im
5.469242642543259e-24 + 0.0im,1.0554681660573518e-21 + 0.0im,0.9813397347425222 + 1.6873499332456448e-22im
-5.927250556155701e-23 + 0.0im,1.484342471281897e-21 + 0.0im,0.9764622317214052 - 1.2130601661048213e-20im
-3.311239857550175e-22 + 0.0im,7.300085473787438e-21 + 0.0im,0.9710495224401714 - 2.530497009224971e-20im
-2.2368833234051697e-21 + 0.0im,7.776953254845065e-21 + 0.0im,0.9651140061308786 + 3.7252545847448907e-19im
-1.0217792688548028e-21 + 0.0im,1.2383777453357078e-20 + 0.0im,0.9586691457099702 - 1.0034582410227883e-19im
-1.918735109546199e-21 + 0.0im,7.407268841012082e-21 + 0.0im,0.9517294005060359 + 2.894672007894401e-20im
-5.187169513681177e-21 + 0.0im,-6.403758891719641e-21 + 0.0im,0.9443101549198006 - 3.3563999899278803e-19im
-8.358435488445221e-21 + 0.0im,-2.6136726053417035e-21 + 0.0im,0.9364276435775825 - 2.619730570059992e-19im
6.690796194203249e-21 + 0.0im,-2.0399788357825282e-20 + 0.0im,0.9280988735574807 - 9.937565940019586e-20im
1.1971052954322725e-20 + 0.0im,-3.026605524350212e-20 + 0.0im,0.9193415442795222 - 1.0796050818863942e-19im
2.5951014358852652e-20 + 0.0im,-6.178236056958316e-20 + 0.0im,0.9101739656566211 - 1.1612361390403381e-18im
3.375765865204907e-20 + 0.0im,-1.6927402677490954e-19 + 0.0im,0.9006149751028422 + 1.7422113554002034e-19im
3.4190728455280404e-20 + 3.76158192263132e-37im,5.75124386088967e-21 + 0.0im,0.8906838539890205 - 5.402473510627171e-19im
5.086531878164254e-20 + 0.0im,-1.9663032780134035e-19 + 0.0im,0.8804002441238706 + 4.323931712390336e-19im
3.9290773777559676e-20 + 0.0im,-3.1008778337286047e-20 + 0.0im,0.8697840648213081 + 1.3393966682401173e-18im
5.345776510863523e-20 + 0.0im,-5.427533907309603e-20 + 0.0im,0.8588554310923677 - 1.525600581345079e-19im
4.6859081600694035e-20 + 0.0im,-3.896614716115612e-20 + 0.0im,0.8476345734732986 - 2.9544259124083848e-18im
3.3486515282895834e-20 + 0.0im,1.3401401641304346e-19 + 0.0im,0.8361417599704535 + 1.597900187927355e-18im
-3.5973137902445205e-20 + 0.0im,6.40702426214592e-19 + 0.0im,0.8243972205682037 + 2.6390541504243903e-19im
4.0629003603760496e-20 + 0.0im,-6.214882038258353e-19 + 0.0im,0.8124210747086635 - 4.747424181423208e-20im
-4.323076984016582e-21 + 0.0im,5.33904967460122e-20 + 0.0im,0.8002332621121337 - 4.656410650510064e-19im
-4.775450902581015e-20 + 0.0im,6.95663563120696e-19 + 0.0im,0.7878534772654773 + 2.2787046499503257e-19im
-9.813608384370876e-20 + 0.0im,6.5757932784687595e-19 + 0.0im,0.7753011078624571 - 7.181685507491956e-19im
-1.7435812055854063e-19 + 0.0im,2.2667667245053204e-18 + 0.0im,0.7625951774363477 - 3.615186778703541e-19im
-3.9026056543952323e-19 + 0.0im,3.3001265415861554e-18 + 0.0im,0.7497542923809605 - 5.733132559884353e-19im
-6.21065233254387e-19 + 0.0im,3.7942837969193826e-18 + 0.0im,0.7367965935123587 + 4.581991498008665e-19im
-1.9096203607742387e-19 + 0.0im,-2.3794881194104607e-19 + 0.0im,0.723739712280518 - 6.038343137227071e-18im
-1.1637588664092282e-19 + 0.0im,1.869729451594646e-18 + 0.0im,0.7106007316981531 + 9.900711962433837e-20im
-2.4055609725269057e-19 + 0.0im,1.7686214745610283e-18 + 0.0im,0.6973961520135075 + 7.24862468867133e-19im
1.0413348394814007e-19 + 0.0im,4.686627571821409e-19 + 0.0im,0.6841418611155277 - 9.434837112060866e-19im
-2.745730077920339e-20 + 0.0im,1.6081767124150698e-18 + 0.0im,0.6708531096234205 - 5.80857723420857e-20im
1.3420356308251438e-19 + 0.0im,5.883919246432693e-19 + 0.0im,0.6575444905788279 - 1.0397429944814447e-20im
2.8286824787771303e-20 + 0.0im,-2.442135259102664e-19 + 0.0im,0.6442299236276994 - 4.560272521388476e-19im
1.1763665166036721e-18 + 0.0im,-7.484762453989387e-18 + 0.0im,0.630922643550611 + 1.6902650335504372e-18im
1.0500421529952403e-18 + 0.0im,-5.990160598748631e-18 + 0.0im,0.6176351929748846 - 9.750076208722554e-19im
1.5461390273278243e-18 + 0.0im,-8.184429606379615e-18 + 0.0im,0.6043794190795935 - 2.4413268807687588e-18im
4.774628045880434e-19 + 0.0im,-6.5880833915845216e-18 + 0.0im,0.5911664740851127 + 7.841050131301755e-20im
2.541950136016068e-18 + 0.0im,-1.6148889071720136e-17 + 0.0im,0.5780068193027261 + 5.248683547850364e-19im
1.3382428595540965e-18 + 0.0im,-1.0541112382955655e-17 + 0.0im,0.5649102325064825 - 1.707998151621682e-18im
4.707953937782252e-19 + 0.0im,-2.3616018659092126e-18 + 0.0im,0.5518858183791375 - 2.6812081009344292e-18im
-7.26239198115907e-19 + 0.0im,9.634154367612151e-18 + 0.0im,0.5389420217764498 - 2.0147788683468607e-19im
3.000391049031421e-18 + 0.0im,-1.2839362473458338e-17 + 0.0im,0.5260866435493542 + 1.6935690123832362e-18im
1.1885348908711395e-18 + 0.0im,-4.417521149944167e-20 + 0.0im,0.5133268586610913 + 5.000893716667034e-19im
2.790410949803034e-18 + 0.0im,-1.1070268441268183e-17 + 0.0im,0.5006692363364811 + 1.5118591191874492e-18im
1.6025226517608186e-18 + 0.0im,-3.114899280294785e-18 + 0.0im,0.4881197619827066 - 2.3270398919815418e-18im
9.82040517223471e-19 + 0.0im,1.35413778107893e-18 + 0.0im,0.4756838606252725 - 2.928906281380294e-18im
1.363108033698302e-18 + 0.0im,-2.2804908681454165e-18 + 0.0im,0.4633664216087537 - 4.096756979194683e-18im
-2.2731471519693426e-18 + 0.0im,1.166704571966468e-17 + 0.0im,0.45117182431962577 + 1.0977398998628523e-18im
5.225697168347548e-19 + 0.0im,-3.2085611126938696e-18 + 0.0im,0.43910396469753143 + 1.298213234234043e-19im
3.337395314272659e-18 + 0.0im,-1.3950840012062543e-17 + 0.0im,0.427166282311571 + 2.8697213456553554e-18im
1.900916959338671e-18 + 0.0im,-6.398609298997542e-18 + 0.0im,0.41536178778951394 + 1.039176055974053e-18im
-8.71906582571134e-19 + 0.0im,5.5430113463420085e-18 + 0.0im,0.403693090399988 - 3.1143515028337493e-18im
