0.0 + 0.0im,0.0 + 0.0im,1.0 + 0.0im
-3.529612304412713e-30 + 0.0im,9.629640735608983e-28 + 0.0im,0.999830266377012 + 2.546210176222335e-23im
-7.987698777718923e-28 + 0.0im,-3.2898337505007374e-27 + 0.0im,0.9993213305719438 - 1.452472179225972e-21im
-8.65214747231153e-29 + 0.0im,3.642163335438986e-26 + 0.0im,0.9984739866920659 - 6.961029948526073e-23im
3.531378474390607e-27 + 0.0im,-2.2509970641820554e-25 + 0.0im,0.9972895546423064 + 2.7228387893757463e-22im
-8.671243905547137e-26 + 0.0im,-9.05353821922941e-26 + 0.0im,0.99576987474079 - 5.388131695597301e-20im
-9.48185307834641e-26 + 0.0im,2.8526726970108094e-24 + 0.0im,0.9939173002329739 + 6.559830042079146e-21im
1.1770429549373651e-24 + 0.0im,6.531047193682041e-24 + 0.0im,0.9917346877561523 - 2.954875051709852e-20im
1.995722033568467e-24 + 0.0im,3.993467588275013e-23 + 0.0im,0.9892253858200606 - 2.4186126676581203e-20im
1.7070220445099897e-24 + 0.0im,6.356867332191982e-23 + 0.0im,0.9863932213826416 - 6.918905019533761e-21im
-1.3056978099145375e-23 + 0.0im,1.2554340687569013e-22 + 0.0im,0.9832424846125978 + 2.3273343358923234e-20im
-2.858912979818488e-23 + 0.0im,3.8774671261099616e-22 + 0.0im,0.9797779119421056 + 2.5994584009138524e-20im
-7.972844063636883e-24 + 0.0im,-3.006896680116249e-22 + 0.0im,0.9760046675238364 + 2.3346756036722522e-20im
-5.152940753794676e-23 + 0.0im,3.12885651077398e-22 + 0.0im,0.9719283232161112 - 5.255066403828108e-20im
1.552233295943079e-23 + 0.0im,1.9563064957715998e-22 + 0.0im,0.9675548372286762 + 1.6046272310087506e-20im
7.621474806905056e-24 + 0.0im,3.0390944209025183e-21 + 0.0im,0.9628905315689512 - 3.2930191078515353e-21im
-6.282808170090854e-23 + 0.0im,6.261746782502021e-21 + 0.0im,0.95794206843476 + 7.234140468807842e-22im
-3.044992767800628e-22 + 0.0im,7.886511836879275e-21 + 0.0im,0.9527164257044481 - 2.1243438564112463e-20im
-5.851704314946148e-23 + 0.0im,5.710813806620443e-21 + 0.0im,0.9472208716788691 + 2.4941130514651882e-20im
1.8209359958683332e-22 + 0.0im,5.474370531264141e-21 + 0.0im,0.9414629392319847 + 2.7010610479014426e-20im
7.870018238915843e-22 + 0.0im,6.107825744902765e-21 + 0.0im,0.9354503995277718 + 4.8311295940031995e-20im
-4.77521379869474e-22 + 0.0im,1.3699182636768217e-20 + 0.0im,0.9291912354608338 + 6.618451418676016e-20im
-2.5643429397798083e-22 + 0.0im,3.4782086133097226e-21 + 0.0im,0.9226936149765316 - 9.719141624335101e-20im
-2.6939431491948992e-21 + 0.0im,-5.42906018500483e-21 + 0.0im,0.915965864423629 + 1.6524278824968131e-18im
-4.792741322168871e-21 + 0.0im,-7.518829021255469e-21 + 0.0im,0.909016442088572 + 2.7477608560533466e-19im
-8.413537087807903e-21 + 0.0im,-2.6928435267488657e-20 + 0.0im,0.9018539120554497 - 4.387590145079959e-19im
-5.738125505199499e-21 + 0.0im,-7.056496414639963e-20 + 0.0im,0.894486918529655 + 2.7477232466724193e-19im
-4.89482423635401e-21 + 0.0im,-9.09539073031144e-20 + 0.0im,0.8869241607563471 - 1.150946564755636e-19im
-1.1392760777812268e-20 + 0.0im,-6.769515925430479e-20 + 0.0im,0.8791743686569494 - 8.446312691089327e-19im
-2.6465243286245378e-20 + 0.0im,-9.990840832844426e-20 + 0.0im,0.8712462792984168 + 4.502155385562495e-20im
-2.447558930604606e-20 + 0.0im,-8.768117873637263e-20 + 0.0im,0.8631486143008301 + 1.6388106772171459e-18im
-3.075405994332054e-20 + 0.0im,-9.162360407815933e-20 + 0.0im,0.8548900582790973 - 3.2088659108029855e-19im
-2.471970121270924e-20 + 0.0im,-4.866979577860638e-20 + 0.0im,0.846479238404437 - 1.3125302370189556e-18im
-2.0647097983474994e-20 + 0.0im,-9.148642542920655e-21 + 0.0im,0.8379247051607499 + 3.2220442162961634e-19im
-6.685422977837655e-21 + 0.0im,1.4346540464252e-20 + 0.0im,0.8292349143603208 - 3.4495412654028207e-18im
-1.8684795647885745e-20 + 0.0im,-4.745565672734064e-20 + 0.0im,0.8204182104723503 - 1.2172235074593024e-19im
2.8558895265821426e-20 + 0.0im,1.7350868009310695e-20 + 0.0im,0.8114828113069968 + 6.6831045461163675e-19im
-1.6223426174591527e-20 + 0.0im,-2.2429791604282804e-20 + 0.0im,0.8024367940866897 - 2.7320991222073824e-18im
1.012190507823523e-20 + 0.0im,6.023179844893937e-20 + 0.0im,0.7932880829258403 + 1.1349704443530202e-18im
2.3457768151999914e-20 + 0.0im,1.2526310214489018e-19 + 0.0im,0.7840444377295472 + 1.4320296984257318e-18im
4.357097377264541e-21 + 0.0im,2.422786435870957e-19 + 0.0im,0.7747134445118466 - 1.5252475779735576e-19im
-1.9601265090074742e-20 + 0.0im,2.746775569588636e-19 + 0.0im,0.765302507124149 + 3.1101193641222915e-19im
-8.316170848171902e-20 + 0.0im,8.260759920525827e-19 + 0.0im,0.7558188403752673 - 2.5487064756238676e-19im
-1.4607808072415152e-19 + 0.0im,1.1765392478556946e-18 + 0.0im,0.7462694645156039 - 4.192767762657809e-19im
-8.657562720621573e-20 + 0.0im,6.958930198122733e-19 + 0.0im,0.7366612010497273 - 4.399198330186757e-19im
-1.6178698097927835e-19 + 0.0im,8.65270745997283e-19 + 0.0im,0.7270006698339634 - 1.5587455069698536e-18im
-4.212451181572161e-20 + 0.0im,3.5572151560439397e-19 + 0.0im,0.7172942874085063 - 5.620206207356736e-19im
-1.1855231928979349e-20 + 0.0im,-2.9223026414280124e-19 + 0.0im,0.70754826650723 + 1.4392160385408683e-19im
6.476932730645182e-20 + 0.0im,-6.138682326985447e-19 + 0.0im,0.6977686166826066 + 9.280610260058978e-19im
-8.672481111616872e-20 + 0.0im,3.6290293683329676e-19 + 0.0im,0.6879611459781683 - 9.01426563146028e-19im
-6.172467277722047e-21 + 0.0im,7.3604639421508e-20 + 0.0im,0.6781314635765805 + 5.132174049296742e-19im
9.519468321688725e-20 + 0.0im,-1.5207965852998151e-18 + 0.0im,0.6682849833478823 - 3.8690544121377975e-19im
-1.0207467691265899e-19 + 0.0im,1.2135390093568327e-18 + 0.0im,0.6584269282194658 + 6.251489159133299e-19im
-3.127833592317661e-19 + 0.0im,3.0999308482435877e-18 + 0.0im,0.6485623352871971 + 1.6130960292201651e-18im
-9.677322196571688e-20 + 0.0im,1.5544747053675146e-18 + 0.0im,0.6386960615855916 + 5.426921499778429e-19im
-1.8497908111025816e-19 + 0.0im,1.8600506940776643e-18 + 0.0im,0.6288327904340637 + 1.4824429300719798e-18im
-1.6672257222202318e-19 + 0.0im,2.751420951414556e-19 + 0.0im,0.6189770382760825 + 6.311289580768215e-18im
-4.763993978012679e-19 + 0.0im,2.4506891724603994e-18 + 0.0im,0.6091331619284772 + 2.8534724438769545e-18im
-3.0097544180650486e-19 + 0.0im,2.775395094833107e-18 + 0.0im,0.5993053661591528 + 1.6418972911201931e-18im
-2.5247145996646728e-20 + 0.0im,1.4495596245514793e-18 + 0.0im,0.5894977115130031 + 1.2924109990713984e-19im
2.4948368091182644e-19 + 0.0im,-3.9025410017662723e-19 + 0.0im,0.5797141223079393 - 6.147245854092626e-18im
1.6044504989602658e-19 - 6.018531076210112e-36im,-8.473342372440815e-20 + 0.0im,0.5699583947254722 + 2.897117496288491e-18im
-4.926674497223457e-19 + 0.0im,3.2718628002193825e-18 + 0.0im,0.560234204923387 - 1.1535395280820778e-19im
3.1694230035769875e-19 + 0.0im,-9.62483710381586e-19 + 0.0im,0.5505451171013894 + 9.903181734000769e-19im
1.2934667937258824e-19 + 0.0im,-1.2624180911289471e-18 + 0.0im,0.5408945914544998 + 1.1633086150324232e-18im
-5.081111012054185e-19 + 0.0im,-3.5259303047395677e-19 + 0.0im,0.5312859919530043 - 6.2715609413320836e-18im
-4.534794355158358e-19 + 0.0im,2.114107381819155e-18 + 0.0im,0.5217225938922812 + 2.874115261191249e-18im
1.0024351955456612e-19 + 0.0im,-3.5307858428880923e-19 + 0.0im,0.5122075911604025 - 6.551356702362509e-18im
2.6326078992413844e-19 + 0.0im,3.6993596657385985e-19 + 0.0im,0.5027441031762938 + 5.513630135044903e-18im
9.084521641561825e-19 + 0.0im,1.492094301133233e-19 + 0.0im,0.49333518145623073 - 2.5272145485707728e-18im
-2.686604776696115e-19 + 0.0im,3.5650045848808443e-19 + 0.0im,0.4839838157715704 - 1.0166008211087976e-18im
4.635939239146071e-19 + 0.0im,-1.1940724388844356e-18 + 0.0im,0.47469293986579036 + 1.8518200695075334e-18im
-1.2618308579753022e-18 + 0.0im,3.894997764010501e-18 + 0.0im,0.4654654367041535 + 3.0901310193368733e-18im
4.896641462685624e-21 + 0.0im,-3.565642609239021e-19 + 0.0im,0.45630414323444574 + 1.4680172651781159e-19im
5.664249304995467e-19 + 9.62964972193618e-35im,-1.1985611929682924e-18 + 0.0im,0.44721185464245783 - 4.573446624945322e-18im
5.701701682976447e-19 + 0.0im,-1.061266550347932e-18 + 0.0im,0.43819132809088596 + 4.017637513496272e-18im
4.616940593779477e-19 + 0.0im,-1.2898370582358366e-18 + 0.0im,0.4292452859352651 + 6.707144402478526e-18im
3.4171436105225596e-19 + 0.0im,-1.2584709187903896e-18 + 0.0im,0.42037641841532614 - 2.2951878752804157e-18im
-1.3297288614940884e-18 + 0.0im,-2.5256382372941125e-19 + 0.0im,0.41158738582473875 - 3.4047916071519606e-18im
4.804054924205397e-19 + 0.0im,-1.4371514688343194e-18 + 0.0im,0.4028808201665293 - 5.7690583884673175e-18im
3.3305192440812327e-21 + 0.0im,-1.233465694082861e-18 + 0.0im,0.39425932630561916 - 1.5850969065594682e-21im
-1.2172375324883034e-18 + 0.0im,-7.827412000962552e-19 + 0.0im,0.3857254826336807 - 1.3060300573491338e-18im
-1.0144579896157566e-18 + 0.0im,8.142138574368476e-19 + 0.0im,0.37728184126511277 - 8.241155429730599e-18im
1.102208066276108e-19 + 0.0im,-9.478813529745935e-19 + 0.0im,0.36893092778610287 + 2.3287075188626665e-18im
-3.450568516319766e-19 + 0.0im,-6.901864962488376e-19 + 0.0im,0.3606752405816524 + 1.2417471861050103e-17im
2.5176157541241664e-18 + 1.925929944387236e-34im,-2.5472158896314735e-18 + 0.0im,0.35251724976793364 + 5.244410593416383e-18im
1.4246156147428478e-18 - 4.81482486096809e-35im,-5.880247116836724e-19 + 0.0im,0.34445939575960544 - 5.9807046461611124e-18im
-3.416461834405951e-19 + 0.0im,-8.032898939409822e-19 + 0.0im,0.3365040875034493 - 7.22770918814014e-19im
1.4056610946816756e-18 + 0.0im,-2.3699504439869156e-18 + 0.0im,0.32865370041124764 - 1.7474978280375937e-18im
7.027569985301872e-19 + 0.0im,-1.6558714970783895e-18 + 0.0im,0.32091057402582057 + 7.48026106282101e-19im
-2.0047494044967274e-18 - 4.81482486096809e-35im,-6.610680495474692e-19 + 0.0im,0.31327700945496684 + 6.449140312412011e-19im
8.00272018159696e-19 + 0.0im,-3.1085054534521272e-18 + 0.0im,0.3057552666083708 - 3.5498244625446136e-18im
8.466654794226035e-19 + 0.0im,-1.9479460908741433e-18 + 0.0im,0.29834756127262 - 3.0899834408210255e-18im
1.1137658571907562e-18 + 4.81482486096809e-35im,-4.0330997261292363e-19 + 0.0im,0.29105606205918033 + 1.8273309133064743e-18im
2.827058646397639e-19 + 0.0im,6.043708599623961e-19 + 0.0im,0.28388288725956146 + 9.890678277742897e-18im
-1.597809082254015e-18 + 0.0im,3.147350505780921e-18 + 0.0im,0.27683010164101285 + 8.085220238580304e-19im
-7.294257939276181e-19 - 2.407412430484045e-35im,-2.724326194614661e-19 + 0.0im,0.269899713214924 + 5.5239791910139525e-18im
1.1285875009277908e-18 + 0.0im,5.852180953845728e-19 + 0.0im,0.2630936700086295 + 3.883592936888618e-18im
-1.592601967092942e-18 + 0.0im,-1.8750409881398065e-20 + 0.0im,0.25641385686972074 - 4.3047872310956784e-19im
-1.59462291343743e-19 + 0.0im,-2.7518359275471006e-18 + 0.0im,0.24986209233001644 + 9.711031267546905e-19im
8.613058771671768e-19 + 0.0im,-9.311386593826002e-19 + 0.0im,0.24344012555435457 + 2.1682369957620722e-18im
-3.8605399471832927e-19 + 0.0im,3.3967257660243147e-19 + 0.0im,0.23714963339715994 - 4.416979819014697e-18im
1.743553239486152e-18 + 0.0im,-1.8548782213510347e-18 + 0.0im,0.23099221758738525 + 3.8060200300156974e-18im
-9.526902734032384e-19 - 9.62964972193618e-35im,-5.702645290037922e-19 + 0.0im,0.22496940206005367 - 1.029842271431745e-17im
3.702495491867231e-18 - 3.851859888774472e-34im,-3.423273853871635e-18 + 0.0im,0.2190826304501115 + 9.944674517952477e-19im
3.9790760519278596e-19 + 0.0im,3.1571955257396565e-18 + 0.0im,0.213333263761801 - 3.452720596733967e-18im
9.645868840902899e-19 + 0.0im,-3.861339705058537e-18 + 0.0im,0.20772257822423162 + 6.410406116469844e-18im
-1.4903845072003387e-18 - 9.62964972193618e-35im,-5.732219217323584e-19 + 0.0im,0.20225176334130857 - 1.1868699453921074e-17im
-3.977775885450033e-18 - 3.851859888774472e-34im,-2.231877302684932e-18 + 0.0im,0.1969219201417281 + 1.1366253796046757e-17im
-1.2680432094601852e-18 + 0.0im,2.178228527740557e-18 + 0.0im,0.19173405963232576 + 9.576822045568336e-18im
4.240043792486728e-18 + 0.0im,-3.3508881612449988e-18 + 0.0im,0.18668910145578338 + 5.2827410842289195e-18im
4.841765344829535e-18 + 0.0im,2.0494655405768797e-19 + 0.0im,0.18178787275148045 - 1.7255922952484293e-18im
3.906105250820801e-18 + 7.703719777548943e-34im,4.61402560774019e-18 + 0.0im,0.17703110721623216 - 2.97904106934829e-19im
1.3451781294038222e-18 + 4.81482486096809e-35im,-1.9582049191970055e-19 + 0.0im,0.17241944435969403 + 2.9133860583266537e-18im
3.327215506595963e-18 - 1.925929944387236e-34im,8.68481260514203e-19 + 0.0im,0.16795342894753762 - 4.620421244169048e-18im
5.188569287322599e-19 - 1.925929944387236e-34im,-1.0477816002526742e-18 + 0.0im,0.1636335106238453 - 1.3129217965461919e-17im
2.077042897399899e-18 - 9.62964972193618e-35im,3.485913811704959e-19 + 0.0im,0.15946004370281713 + 1.811435237323136e-18im
-2.77381080967087e-19 + 0.0im,-1.073415632941225e-18 + 0.0im,0.15543328711867288 - 2.976671079365389e-18im
7.381067554918286e-19 + 0.0im,4.229325671532462e-18 + 0.0im,0.151553404521659 + 4.850706091178496e-18im
-8.053953736999161e-19 + 1.925929944387236e-34im,6.710437918007219e-19 + 0.0im,0.14782046450722341 + 3.7386211687759125e-18im
-5.992959790288578e-20 + 0.0im,3.729376679354222e-18 + 0.0im,0.1442344409648848 - 3.782436983910377e-19im
1.1612005054661907e-18 + 3.851859888774472e-34im,-1.965340263601258e-18 + 0.0im,0.14079521353288404 + 1.1713676034976369e-17im
1.7921918503976866e-18 - 9.62964972193618e-35im,-5.336018453755497e-19 + 0.0im,0.13750256814456058 - 4.229558133202529e-18im
6.26174750605058e-19 + 0.0im,2.270292132698738e-18 + 0.0im,0.13435619765236823 + 4.254690291631666e-18im
6.102261049400628e-19 + 0.0im,-8.535954022866644e-19 + 0.0im,0.13135570251564316 + 1.3722496338052406e-17im
-2.35091285563859e-18 - 1.5407439555097887e-33im,4.211396780866434e-18 + 0.0im,0.12850059153863808 - 1.0472603585616493e-17im
-3.3364252040820405e-18 + 0.0im,-2.2689933157337777e-18 + 0.0im,0.12579028264581932 + 9.506740866334837e-18im
-8.955135665606091e-19 - 1.5407439555097887e-33im,-4.097357720964461e-18 + 0.0im,0.1232241036821754 - 3.0231796307981187e-18im
2.2297456371083393e-18 - 1.925929944387236e-34im,7.148532121198298e-19 + 0.0im,0.12080129322709521 + 7.215248654281388e-18im
1.1875304385129607e-18 + 0.0im,-5.157698624504304e-19 + 0.0im,0.11852100141133987 + 4.9438775698731865e-18im
2.6635682161925685e-18 + 0.0im,1.772632272057122e-18 + 0.0im,0.11638229072773792 - 7.96209311857107e-18im
2.9820166541169205e-18 + 7.703719777548943e-34im,1.830558079786458e-18 + 0.0im,0.11438413682739007 - 1.2966516370874263e-17im
-6.678795599314059e-19 + 0.0im,1.8054546116939926e-19 + 0.0im,0.11252542929445075 + 5.9130037243267516e-18im
1.0625038568481786e-18 + 0.0im,3.1575673212824053e-18 + 0.0im,0.11080497239388515 + 3.854744594217392e-18im
-1.266908687219255e-19 + 0.0im,1.151857673120087e-18 + 0.0im,0.10922148578795532 - 2.8409180299725117e-18im
