0.0 + 0.0im,0.0 + 0.0im,1.0 + 0.0im
-1.527869952058487e-30 + 0.0im,4.167193857408553e-28 + 0.0im,0.9999696319083431 + 1.5714474342338816e-24im
1.3815177766465115e-29 + 0.0im,-9.171837456432916e-28 + 0.0im,0.9998785442683683 - 3.433509211332418e-23im
2.02805010264375e-28 + 0.0im,-8.215078691258084e-27 + 0.0im,0.9997267869597969 - 4.560385761876111e-23im
1.3450769482117873e-28 + 0.0im,-2.7254221544271595e-26 + 0.0im,0.9995144430314141 + 8.404083825936372e-23im
-3.427773447686533e-27 + 0.0im,-1.0557675564020097e-25 + 0.0im,0.9992416285751818 - 8.467432589898317e-22im
2.847076166023662e-27 + 0.0im,-2.201867476934188e-26 + 0.0im,0.9989084925505586 + 6.272243938585669e-21im
1.8760231458805037e-26 + 0.0im,5.7720014736178045e-25 + 0.0im,0.9985152165595408 - 1.758844405399335e-22im
-6.235483342086078e-26 + 0.0im,1.6311957523125883e-24 + 0.0im,0.9980620145731093 + 1.7190766629233064e-21im
-1.0478396974063948e-25 + 0.0im,3.7344156787300865e-24 + 0.0im,0.9975491326099237 + 2.619334958648296e-21im
-1.87960286376e-24 + 0.0im,4.3435357819438066e-24 + 0.0im,0.9969768483682142 + 1.2079381543434783e-20im
-5.286110688248848e-24 + 0.0im,2.7688802645597555e-24 + 0.0im,0.9963454708120091 - 4.259239462456432e-20im
6.729309434577265e-24 + 0.0im,-1.1718480525891659e-23 + 0.0im,0.995655339712927 + 2.2625631924987423e-20im
2.0426922867494245e-23 + 0.0im,-3.9598006211611274e-23 + 0.0im,0.9949068251488872 + 3.7167708502453546e-20im
3.916225064771675e-23 + 0.0im,-1.208658320107239e-22 + 0.0im,0.9941003269612735 - 5.098032077590874e-21im
7.674487465504974e-23 + 0.0im,-2.662496312779684e-22 + 0.0im,0.993236274172107 - 5.085836311950195e-20im
1.257575339281727e-22 + 0.0im,-4.835664483359719e-22 + 0.0im,0.9923151243629703 + 8.682805384856367e-21im
1.191684496264415e-23 + 0.0im,-6.437235187743971e-22 + 0.0im,0.9913373630174926 + 3.889338934332147e-22im
4.44446214193482e-23 + 0.0im,-9.511782670585202e-22 + 0.0im,0.9903035028292948 - 7.50504220953103e-21im
1.0625093395933996e-22 + 0.0im,-1.5656518886015213e-21 + 0.0im,0.9892140829773809 - 2.3684815760392097e-20im
2.38632072354192e-22 + 0.0im,-1.779111528925545e-21 + 0.0im,0.9880696683710619 - 1.618441089451436e-20im
5.175718912267956e-22 + 0.0im,-1.6195448341057725e-21 + 0.0im,0.9868708488665149 - 1.959853218217173e-20im
7.982910211399348e-22 + 0.0im,-8.466068077866518e-22 + 0.0im,0.9856182384571862 - 1.8869325978602313e-19im
1.087669552134189e-21 + 0.0im,-8.396276472834648e-22 + 0.0im,0.984312474440249 - 1.9382438338046722e-19im
1.8640719394455395e-21 + 0.0im,-8.573644045533043e-22 + 0.0im,0.9829542165614475 + 1.9491413601392676e-19im
1.975826593862558e-21 + 0.0im,-2.9022783504790084e-21 + 0.0im,0.9815441461405573 + 2.0574845073971415e-19im
2.3756774554597303e-21 + 0.0im,-3.510941093626625e-22 + 0.0im,0.980082965179849 - 8.035795290607349e-21im
2.742587599263491e-21 + 0.0im,-2.643228287967814e-22 + 0.0im,0.9785713954578803 - 1.077923194562449e-19im
2.2827811590374643e-21 + 0.0im,1.2819105958431383e-21 + 0.0im,0.9770101776109072 - 4.0512326632042402e-19im
3.9373422343970115e-21 + 0.0im,2.5500452921899252e-21 + 0.0im,0.9754000702043347 - 3.442241989713597e-19im
3.906124780101671e-21 + 0.0im,3.086265990877017e-21 + 0.0im,0.9737418487964352 + 5.647524521282648e-20im
2.782942312329596e-21 + 0.0im,8.536040915464584e-21 + 0.0im,0.9720363049966753 + 3.94038730530845e-19im
5.042205851743405e-21 + 0.0im,1.6045761333984338e-20 + 0.0im,0.9702842455208979 + 6.278052780312686e-20im
5.5877093981319655e-21 + 0.0im,2.368354450719343e-20 + 0.0im,0.9684864912455664 + 5.413711477199865e-20im
7.535670487513893e-22 + 0.0im,2.9145737514163613e-20 + 0.0im,0.966643876263243 + 2.3192447792977487e-21im
2.113567905241239e-21 + 0.0im,4.695013200973279e-20 + 0.0im,0.9647572469414057 - 2.0380985087495875e-22im
9.403425380424587e-21 + 0.0im,6.048565306852658e-20 + 0.0im,0.962827460986649 + 1.2051788548838278e-19im
2.0178258756561982e-20 + 0.0im,5.87603781295076e-20 + 0.0im,0.9608553865162383 + 2.7825594208828363e-19im
1.5178783173332765e-20 + 0.0im,9.43877574605263e-20 + 0.0im,0.9588419011389219 - 6.725906465958047e-20im
1.3469161616444382e-20 + 0.0im,1.3137258675325961e-19 + 0.0im,0.9567878910468112 + 1.242768437657733e-19im
1.5627542204731394e-20 + 0.0im,1.2553579226839482e-19 + 0.0im,0.954694250120022 + 1.5751560926007946e-19im
1.1346863890087977e-20 + 0.0im,1.463831778712878e-19 + 0.0im,0.9525618790457694 + 1.7631426588023336e-20im
9.750722935612397e-21 + 0.0im,1.8010196142334888e-19 + 0.0im,0.9503916844533804 + 5.932360626408865e-20im
1.014082617241504e-20 + 0.0im,1.5869816924740023e-19 + 0.0im,0.9481845780667149 + 9.701335936346204e-20im
2.829564877562416e-20 + 0.0im,1.5374885030154636e-19 + 0.0im,0.9459414758752734 + 3.6042691936879887e-19im
1.9875144078168134e-20 + 0.0im,1.6336358771717437e-19 + 0.0im,0.943663297325245 + 1.4616456803704792e-19im
1.2740361273701588e-20 + 0.0im,1.5607385671011287e-19 + 0.0im,0.9413509645315885 + 1.8307812814046846e-19im
1.959639926928091e-20 + 0.0im,1.3128131474777306e-19 + 0.0im,0.9390054015121689 + 2.384911215120502e-19im
2.670276714482106e-20 + 0.0im,1.272132439516984e-19 + 0.0im,0.9366275334447904 - 2.612222325774689e-19im
2.446501109407578e-20 + 0.0im,1.5596448379299676e-19 + 0.0im,0.934218285947968 + 4.262800907299799e-19im
1.4695733077372556e-20 + 0.0im,1.7320265936511443e-19 + 0.0im,0.9317785843860442 + 1.796523032088451e-19im
1.4110478581994805e-20 + 0.0im,1.5823488297586037e-19 + 0.0im,0.9293093531992299 - 5.99496273179293e-20im
2.2813339204850855e-20 + 0.0im,7.869336749568998e-20 + 0.0im,0.9268115152590168 - 2.9875518726306355e-19im
4.706359758124851e-20 + 0.0im,-7.451479863932739e-20 + 0.0im,0.92428599124926 + 1.6053016896191956e-19im
9.734091960673205e-21 + 0.0im,7.900800095988489e-20 + 0.0im,0.9217336990732132 + 3.6531802753666166e-19im
1.500460668193915e-20 + 0.0im,-1.9633340239310205e-20 + 0.0im,0.919155553286568 + 1.2759926459316737e-18im
1.1450215020951862e-21 + 0.0im,3.039672121668299e-20 + 0.0im,0.9165524645566012 + 3.333312138294268e-20im
7.990024440095653e-21 + 0.0im,3.558432779640302e-21 + 0.0im,0.9139253391472406 - 1.344372990152642e-18im
8.323987492045974e-21 + 0.0im,3.347990658250521e-20 + 0.0im,0.9112750784299956 - 5.474988563037779e-19im
3.8166680338637634e-20 + 0.0im,-2.6603021457703973e-19 + 0.0im,0.9086025784203985 + 8.365937053336737e-20im
-6.7603298813525e-21 + 0.0im,-2.290805334641545e-19 + 0.0im,0.9059087293396574 + 2.4214954324359467e-20im
1.824534193536378e-20 + 0.0im,-2.145318344303527e-19 + 0.0im,0.90319441520106 + 2.9071281197719296e-19im
-9.735468082029826e-21 + 0.0im,-8.050698303326174e-20 + 0.0im,0.9004605134206263 - 4.150572396249341e-19im
-5.725512426586323e-20 + 0.0im,2.840809089074167e-19 + 0.0im,0.8977078944514363 - 2.5662217188672947e-20im
-7.300486391908477e-20 + 0.0im,2.591560575512856e-19 + 0.0im,0.894937421440974 - 1.9270468005850162e-19im
-8.570591958341686e-20 + 0.0im,2.5002295297550586e-19 + 0.0im,0.8921499499107952 + 7.3154316463083215e-19im
-7.328250618862378e-20 + 0.0im,5.881197843991126e-20 + 0.0im,0.8893463274577266 + 2.658162268362134e-19im
-1.0089899800747152e-19 + 0.0im,1.09107395310491e-19 + 0.0im,0.8865273934758164 + 1.5341305656296974e-18im
-1.475285140425177e-19 + 0.0im,9.491859940343851e-20 + 0.0im,0.8836939788981281 - 5.616861572245858e-19im
-3.5335368489499535e-19 + 0.0im,1.2283967882116644e-18 + 0.0im,0.8808469059575443 + 1.6065773198559423e-18im
-3.496236446719561e-19 + 0.0im,1.0361510178306384e-18 + 0.0im,0.8779869879655857 - 7.133023666697191e-19im
-2.7308725030300245e-19 + 0.0im,1.1208582810244876e-19 + 0.0im,0.8751150291083429 - 9.352116994908042e-20im
-1.9551853377834722e-19 + 0.0im,3.250128211884417e-19 + 0.0im,0.872231824258502 + 1.6636990175812447e-18im
-1.2023881140508848e-19 + 0.0im,9.725370937517917e-20 + 0.0im,0.8693381588024897 - 1.6810150466392434e-18im
-8.481550083046971e-20 + 0.0im,1.1584285631350316e-19 + 0.0im,0.866434808481729 + 2.0943199455173177e-18im
-2.3811101129637476e-19 + 0.0im,5.002893217389392e-19 + 0.0im,0.8635225392469977 - 7.619074682617445e-19im
-6.11927040294237e-19 + 0.0im,1.9637534708169323e-18 + 0.0im,0.8606021071248839 - 1.580447718808798e-18im
-5.206403063148953e-19 + 0.0im,1.8134493773754665e-18 + 0.0im,0.8576742580953212 + 3.583262833254726e-19im
-4.647859846787577e-19 + 0.0im,1.716829164671615e-18 + 0.0im,0.85473972797924 - 1.0966916377381632e-18im
-3.9036679312194293e-19 + 0.0im,1.9635749957150593e-18 + 0.0im,0.8517992423353211 - 2.0516208351739808e-19im
-4.2496229374619285e-19 + 0.0im,1.269926833890555e-18 + 0.0im,0.8488535163649398 + 1.1948439386615234e-18im
-4.133684086249012e-19 + 0.0im,1.293348205212962e-18 + 0.0im,0.845903254824324 + 1.6270681773883644e-18im
-1.84255274647687e-19 + 0.0im,3.0794219904443877e-19 + 0.0im,0.8429491519430578 - 5.196656217043429e-19im
-1.4706042583665748e-19 + 0.0im,-3.459765337346449e-19 + 0.0im,0.8399918913480267 + 1.52256210497434e-18im
-6.018731803328434e-20 + 0.0im,-7.400184257453307e-19 + 0.0im,0.8370321459920006 - 2.469980175566527e-19im
2.269839247625486e-19 + 0.0im,-8.456128980139087e-19 + 0.0im,0.8340705780860244 - 1.058037591560316e-18im
1.632551027020272e-19 + 0.0im,-5.89872361451114e-20 + 0.0im,0.8311078390348792 + 7.527411381442438e-19im
3.2594782754159476e-19 + 0.0im,7.854144415375898e-19 + 0.0im,0.8281445693748892 + 6.112068591183832e-19im
6.757655361518863e-19 + 0.0im,3.469436979954075e-19 + 0.0im,0.8251813987134214 + 3.1553686185332676e-18im
6.085197753344874e-19 + 0.0im,4.186916060466682e-20 + 0.0im,0.822218945669437 + 2.814522639306698e-19im
4.348994643608895e-19 + 0.0im,5.786547891320033e-19 + 0.0im,0.8192578178145409 + 3.0248883035247347e-18im
6.967581597121958e-19 + 0.0im,-2.383898430716499e-19 + 0.0im,0.8162986116140154 + 3.79679932393891e-19im
7.380643346639489e-19 + 0.0im,8.522411691158812e-19 + 0.0im,0.8133419123673395 + 1.9920653385761998e-19im
1.2738026358485255e-18 + 0.0im,6.414119900319585e-19 + 0.0im,0.8103882941478343 + 5.705988469069208e-19im
8.675970505161957e-19 + 0.0im,1.4197475959640823e-18 + 0.0im,0.8074383197410157 - 1.844226091952768e-18im
-2.007321920571182e-19 + 0.0im,3.4803687664615124e-18 + 0.0im,0.8044925405813873 + 2.46002353128901e-19im
-1.4755234625584866e-19 + 0.0im,3.9091298545552e-18 + 0.0im,0.8015514966874111 + 1.2709821507204209e-19im
-3.8243616131891747e-19 + 0.0im,5.590838590027025e-18 + 0.0im,0.798615716594441 + 1.3046951843770665e-19im
-1.6152134991670805e-19 + 0.0im,4.630568755609289e-18 + 0.0im,0.7956857172854898 + 1.0713254676062968e-19im
1.2645267289523873e-18 + 0.0im,1.0019918135956373e-18 + 0.0im,0.7927620041197234 - 1.3291806326841842e-18im
2.267377617950462e-18 + 0.0im,-2.2860883850621575e-19 + 0.0im,0.7898450707586386 - 3.424011259018986e-19im
1.5136645329047709e-18 + 0.0im,1.6818882411126534e-18 + 0.0im,0.786935399089929 - 1.808859203046169e-18im
1.5988615225851978e-18 + 0.0im,1.1433266508168494e-18 + 0.0im,0.7840334591490766 + 1.485657422097517e-18im
4.826813686453847e-19 + 0.0im,2.526800670788997e-18 + 0.0im,0.7811397090387864 + 1.2190931169368089e-18im
6.903128782990942e-19 + 0.0im,2.35669355119034e-18 + 0.0im,0.7782545948463979 + 6.193034907249726e-19im
1.1879229976752867e-19 + 0.0im,2.7983292889000597e-18 + 0.0im,0.7753785505594264 + 4.0537098452332276e-19im
-2.226952795804147e-19 + 0.0im,2.5899224073323525e-18 + 0.0im,0.7725119979795138 + 7.23613895858556e-19im
6.386169069372186e-19 + 0.0im,-3.290425336801918e-19 + 0.0im,0.7696553466349816 + 1.425827899318446e-18im
-1.0924723155669819e-19 + 0.0im,-4.2578747158683114e-19 + 0.0im,0.7668089936923213 - 1.5577325114679877e-19im
-3.5276707197904216e-19 + 0.0im,-2.2781572244837636e-18 + 0.0im,0.7639733238669543 - 8.029665579816922e-19im
-8.627602310021836e-19 + 0.0im,1.092752506803087e-18 + 0.0im,0.7611487093335716 - 2.8108747500113867e-18im
-6.375025193444229e-19 + 0.0im,1.8628965750141406e-18 + 0.0im,0.758335509636477 + 2.815012049803693e-18im
3.663638922949114e-19 + 0.0im,-8.0365560171122265e-19 + 0.0im,0.7555340716003162 - 6.542971501145615e-19im
-1.8032301966662959e-19 + 0.0im,-3.1929684341797574e-18 + 0.0im,0.752744729241639 + 2.1332448925388082e-19im
-5.092467261048689e-19 + 0.0im,-1.7250975930655142e-18 + 0.0im,0.7499678036816992 - 2.4955688991697864e-18im
-6.432438373828029e-19 + 0.0im,2.1998779065149115e-18 + 0.0im,0.7472036030610086 + 1.3485938019647934e-18im
-6.059175040251396e-19 + 0.0im,-1.8215935054513772e-19 + 0.0im,0.7444524224560638 - 1.241304900273472e-18im
-4.495967127786507e-19 + 0.0im,-2.02649603927664e-18 + 0.0im,0.7417145437987754 - 1.2849419573916006e-19im
-2.8627029911863667e-18 + 0.0im,1.2822408894120383e-18 + 0.0im,0.7389902357990403 - 2.69007261269975e-18im
-3.4657162380153414e-18 + 0.0im,3.4447341932513522e-18 + 0.0im,0.7362797538709942 - 2.4333005396261547e-18im
-4.471198507495654e-18 + 0.0im,4.918037983059455e-18 + 0.0im,0.7335833400634216 + 4.850098951124003e-18im
-4.115546224709644e-18 + 0.0im,-7.154088419575028e-19 + 0.0im,0.7309012229947963 - 4.95001150527943e-19im
-2.8633550529612482e-18 + 0.0im,-2.8239550986343552e-18 + 0.0im,0.72823361779349 - 5.001430266891042e-18im
-5.8867435790259515e-18 - 2.407412430484045e-35im,-3.870862053586574e-19 + 0.0im,0.7255807260435836 + 3.3703272745744993e-19im
-3.729957922553083e-18 + 0.0im,-1.4434722328775702e-18 + 0.0im,0.7229427357367838 - 7.447715203186473e-20im
-2.9221323142139715e-18 + 0.0im,-6.264003728012023e-18 + 0.0im,0.7203198212309144 + 3.236366337448355e-18im
-3.285961668869356e-18 + 0.0im,-1.3662976369522088e-18 + 0.0im,0.7177121432154104 + 1.619766715510969e-19im
-3.961049960640958e-19 + 0.0im,-7.00356483873888e-18 + 0.0im,0.7151198486842655 + 7.390842493446574e-19im
-2.6493015570702203e-18 + 0.0im,-3.3071561292123312e-18 + 0.0im,0.71254307091686 + 5.174279567943225e-18im
-3.7600765711581276e-18 + 0.0im,-7.304179584635745e-18 + 0.0im,0.7099819294670533 - 1.9095717174866792e-18im
-4.6275842741292255e-18 + 0.0im,-1.141592082423928e-17 + 0.0im,0.7074365301609348 - 3.207577571169098e-18im
-9.200093380338195e-18 + 0.0im,-8.560168916740346e-18 + 0.0im,0.7049069651035833 + 5.759397914737739e-18im
-9.876974466353703e-18 + 0.0im,-5.470768282920521e-18 + 0.0im,0.7023933126951698 + 6.2164837303142695e-18im
-1.0178180565703121e-17 + 0.0im,-5.859453217670767e-18 + 0.0im,0.6998956376567279 + 3.794674901909536e-19im
-7.998338782485721e-18 + 0.0im,-1.4354513499949652e-17 + 0.0im,0.6974139910658584 + 2.2581705051512022e-18im
-9.671204022546156e-18 + 0.0im,-1.5333695211922658e-17 + 0.0im,0.6949484104026429 - 2.3812388813274003e-18im
-1.0593451820270377e-17 + 0.0im,-1.8460408403931305e-17 + 0.0im,0.6924989196059862 - 6.277786392687521e-18im
-6.78274549779474e-18 + 0.0im,-2.1799482707357006e-17 + 0.0im,0.6900655291405887 + 1.3706989949281148e-18im
-8.04883004348168e-18 + 0.0im,-2.1123701749769546e-17 + 0.0im,0.6876482360747536 - 8.623179936287488e-19im
-4.8410986556504545e-18 + 0.0im,-2.4320645298529737e-17 + 0.0im,0.6852470241691102 - 5.280189851073729e-19im
-2.3548968982816664e-18 + 0.0im,-2.702976862711672e-17 + 0.0im,0.6828618639764497 - 4.403412221302084e-19im
-3.334670980070796e-18 + 0.0im,-2.9426126807904963e-17 + 0.0im,0.6804927129526965 + 8.591986079425848e-20im
-4.01652960439663e-18 + 0.0im,-3.263445713003736e-17 + 0.0im,0.6781395155790968 - 1.4669527567897554e-18im
-4.3246699596548374e-18 + 0.0im,-4.117543048875549e-17 + 0.0im,0.6758022034956628 - 1.654331531240011e-18im
-3.473450680117911e-18 + 0.0im,-4.615630581461164e-17 + 0.0im,0.6734806956458393 + 6.503428241361934e-19im
-4.844814908673448e-18 + 0.0im,-4.823477346246139e-17 + 0.0im,0.6711748984323989 - 4.357267691560349e-19im
-5.3667011433694564e-18 + 0.0im,-5.657605161021092e-17 + 0.0im,0.6688847058844757 + 5.242031687595073e-19im
-3.778412571876252e-18 + 0.0im,-6.100636717691903e-17 + 0.0im,0.6666099998356773 - 4.2052192117830626e-20im
-8.783073457481972e-19 + 0.0im,-6.475221211586618e-17 + 0.0im,0.6643506501131315 + 4.432221744394983e-20im
-2.5200877260935206e-18 + 0.0im,-6.747280655468991e-17 + 0.0im,0.6621065147373544 - 8.871177136098436e-20im
-3.1916243514581724e-19 + 0.0im,-7.196519833343235e-17 + 0.0im,0.6598774401327473 + 4.627518831868545e-20im
1.3602431794263983e-18 + 0.0im,-8.08433876672518e-17 + 0.0im,0.6576632613485486 + 1.7571337987247678e-19im
3.1151866307155688e-18 + 0.0im,-8.243250476976687e-17 + 0.0im,0.6554638022900439 - 1.3948997713378003e-19im
-3.493107004192446e-18 + 0.0im,-8.907671248165106e-17 + 0.0im,0.6532788759597286 - 3.433148574434499e-19im
-7.574291068869945e-18 + 0.0im,-9.100689954108167e-17 + 0.0im,0.6511082847082308 + 6.324649864619528e-19im
-8.692344037268639e-18 + 0.0im,-1.014315956414236e-16 + 0.0im,0.64895182049468 - 5.76073603571774e-19im
-7.77638683200587e-18 + 0.0im,-1.113268586149631e-16 + 0.0im,0.6468092651562296 - 1.0016455284319517e-19im
-6.595833925581448e-18 + 0.0im,-1.1243718708604465e-16 + 0.0im,0.6446803906864108 - 6.566454889271402e-19im
-8.413815825877132e-18 + 0.0im,-1.2083055345182215e-16 + 0.0im,0.6425649595219638 + 2.63975018475335e-19im
-1.1915494631250512e-17 + 0.0im,-1.2009094038552756e-16 + 0.0im,0.64046272483783 - 9.390865482846841e-19im
-9.290631632334655e-18 + 0.0im,-1.2169814909251764e-16 + 0.0im,0.6383734308499209 + 6.028284440837648e-19im
-4.8222346201824256e-18 + 0.0im,-1.2532657572255225e-16 + 0.0im,0.6362968131252419 - 2.449170945995177e-19im
-1.0262437496536603e-17 + 0.0im,-1.3752982387576129e-16 + 0.0im,0.6342325988990496 - 1.6573107188747921e-19im
-9.916491291121921e-18 + 0.0im,-1.4923607733402298e-16 + 0.0im,0.6321805073985982 - 4.677348715010043e-19im
-1.0055808821759472e-17 + 0.0im,-1.5289343976855497e-16 + 0.0im,0.6301402501730471 - 3.3285979573975726e-19im
-1.4807625091984392e-17 + 0.0im,-1.551026319944258e-16 + 0.0im,0.628111531429143 - 4.023251189935892e-19im
-1.5032564024311433e-17 + 0.0im,-1.5670579830293623e-16 + 0.0im,0.6260940483722317 + 6.821912651838215e-19im
-1.6160997465331106e-17 + 0.0im,-1.6045619658126665e-16 + 0.0im,0.6240874915521587 + 1.6038911259523988e-18im
-1.6495811316307672e-17 + 0.0im,-1.7754196397889192e-16 + 0.0im,0.6220915452136246 + 1.842951850608438e-19im
-1.4495298072459504e-17 + 0.0im,-1.8172773159423623e-16 + 0.0im,0.6201058876505758 + 2.638949429629144e-19im
-1.4250939986852102e-17 + 0.0im,-1.9330294491613015e-16 + 0.0im,0.6181301915641505 + 6.139856822024349e-19im
-1.863629008707426e-17 + 0.0im,-2.040203450570411e-16 + 0.0im,0.6161641244237469 + 5.48568323886864e-20im
-1.942695013605665e-17 + 0.0im,-2.0622323613870946e-16 + 0.0im,0.6142073488307975 - 1.326835934404906e-18im
-1.4091252907960398e-17 + 0.0im,-2.0973707225609645e-16 + 0.0im,0.6122595228847687 - 1.9423947490394844e-19im
-1.9877060250267227e-17 + 0.0im,-2.140941049368936e-16 + 0.0im,0.6103203005509743 - 1.8564303535939874e-19im
-1.9686592799754023e-17 + 0.0im,-2.244032784740918e-16 + 0.0im,0.6083893320297322 + 1.4582447581776478e-19im
-1.5192315746559326e-17 + 0.0im,-2.1736383049855516e-16 + 0.0im,0.6064662641264819 - 6.865794581487202e-19im
-1.534779247093847e-17 + 0.0im,-2.3392267482351547e-16 + 0.0im,0.6045507406224011 - 2.8041387224342613e-19im
-2.3333025902018015e-17 + 0.0im,-2.4123178183205486e-16 + 0.0im,0.6026424026450865 - 5.812323035078244e-19im
-2.5528642504731523e-17 + 0.0im,-2.465004159634138e-16 + 0.0im,0.6007408890389282 + 2.5661314613252804e-19im
-1.9788084002824722e-17 + 0.0im,-2.521736290117824e-16 + 0.0im,0.5988458367347522 - 1.2996964495013891e-18im
-2.2044926307303648e-17 + 0.0im,-2.62865641808632e-16 + 0.0im,0.596956881118306 - 1.4526398938185703e-18im
-2.2438092101776284e-17 + 0.0im,-2.770678948082547e-16 + 0.0im,0.5950736563972491 + 3.6053464527929426e-19im
-1.5433966631662757e-17 + 0.0im,-2.786052535227234e-16 + 0.0im,0.5931957959662224 - 4.641516109616046e-19im
-1.714471027093708e-17 + 0.0im,-2.8837304889804467e-16 + 0.0im,0.591322932769647 - 7.832055173931359e-19im
-1.7566429733331866e-17 + 0.0im,-2.962717552638189e-16 + 0.0im,0.5894546996618968 + 2.988314309456331e-19im
-2.021379698978153e-17 - 2.465190328815662e-32im,-3.040419839969274e-16 + 0.0im,0.5875907297644778 - 7.398683570670639e-20im
-2.0179455407458705e-17 + 0.0im,-3.064050701008652e-16 + 0.0im,0.5857306568199032 - 1.7822424195829536e-19im
-7.656862962211783e-17 + 0.0im,-4.3534730830796397e-16 + 0.0im,0.5838741155418967 + 2.5114336734613474e-18im
-1.1086657010358914e-16 + 0.0im,-5.046015830993875e-16 + 0.0im,0.582020741961646 - 2.540652025185074e-18im
-1.2335372981139464e-16 + 0.0im,-5.432616748435205e-16 + 0.0im,0.5801701737697835 - 7.317161971311514e-19im
-1.3060442009020115e-16 + 0.0im,-5.658234555437732e-16 + 0.0im,0.5783220506538057 + 1.2524863856720612e-18im
-1.2848319779329418e-16 + 0.0im,-5.870456142046275e-16 + 0.0im,0.5764760146306322 - 2.201016811446536e-18im
-1.212963761840542e-16 + 0.0im,-6.147859941011567e-16 + 0.0im,0.5746317103740731 + 2.4600872459203274e-18im
-1.230364487646584e-16 + 0.0im,-6.175582057923006e-16 + 0.0im,0.5727887855369049 + 1.429756169073077e-18im
-1.2131166917106682e-16 + 0.0im,-6.327627743887707e-16 + 0.0im,0.5709468910673238 - 1.9234108417381668e-18im
