1.0 + 0.0im
0.9999999999999996 - 1.5714474342338816e-24im
1.0000000000000016 + 3.433509211332418e-23im
1.000000000000001 + 4.560385761876111e-23im
1.0000000000000016 - 8.404083825936372e-23im
1.0000000000000009 + 8.467432589898317e-22im
1.0000000000000013 - 6.272243938585669e-21im
1.0000000000000018 + 1.758844405399335e-22im
1.0000000000000013 - 1.7190766629233064e-21im
1.000000000000003 - 2.619334958648296e-21im
1.000000000000005 - 1.2079381543434783e-20im
1.0000000000000058 + 4.259239462456432e-20im
1.000000000000008 - 2.2625631924987423e-20im
1.0000000000000069 - 3.7167708502453546e-20im
1.0000000000000049 + 5.098032077590874e-21im
1.0000000000000033 + 5.085836311950195e-20im
1.0000000000000042 - 8.682805384856367e-21im
1.0000000000000047 - 3.889338934332147e-22im
1.0000000000000069 + 7.50504220953103e-21im
1.0000000000000073 + 2.3684815760392097e-20im
1.0000000000000067 + 1.618441089451436e-20im
1.0000000000000062 + 1.959853218217173e-20im
1.0000000000000084 + 1.8869325978602313e-19im
1.0000000000000073 + 1.9382438338046722e-19im
1.0000000000000078 - 1.9491413601392676e-19im
1.0000000000000084 - 2.0574845073971415e-19im
1.0000000000000058 + 8.035795290607349e-21im
1.0000000000000062 + 1.077923194562449e-19im
1.0000000000000058 + 4.0512326632042402e-19im
1.0000000000000056 + 3.442241989713597e-19im
1.0000000000000067 - 5.647524521282648e-20im
1.0000000000000073 - 3.94038730530845e-19im
1.0000000000000073 - 6.278052780312686e-20im
1.0000000000000062 - 5.413711477199865e-20im
1.0000000000000049 - 2.3192447792977487e-21im
1.000000000000004 + 2.0380985087495875e-22im
1.0000000000000047 - 1.2051788548838278e-19im
1.0000000000000049 - 2.7825594208828363e-19im
1.0000000000000029 + 6.725906465958047e-20im
1.0000000000000038 - 1.242768437657733e-19im
1.0000000000000029 - 1.5751560926007946e-19im
1.0000000000000027 - 1.7631426588023336e-20im
0.9999999999999996 - 5.932360626408865e-20im
0.9999999999999967 - 9.701335936346204e-20im
0.999999999999995 - 3.6042691936879887e-19im
0.9999999999999942 - 1.4616456803704792e-19im
0.9999999999999916 - 1.8307812814046846e-19im
0.999999999999992 - 2.384911215120502e-19im
0.9999999999999905 + 2.612222325774689e-19im
0.9999999999999869 - 4.262800907299799e-19im
0.9999999999999838 - 1.796523032088451e-19im
0.9999999999999843 + 5.99496273179293e-20im
0.9999999999999873 + 2.9875518726306355e-19im
0.9999999999999882 - 1.6053016896191956e-19im
0.9999999999999902 - 3.6531802753666166e-19im
0.9999999999999861 - 1.2759926459316737e-18im
0.9999999999999878 - 3.333312138294268e-20im
0.99999999999999 + 1.344372990152642e-18im
0.9999999999999934 + 5.474988563037779e-19im
0.9999999999999943 - 8.365937053336737e-20im
0.999999999999993 - 2.4214954324359467e-20im
0.9999999999999913 - 2.9071281197719296e-19im
0.9999999999999905 + 4.150572396249341e-19im
0.9999999999999913 + 2.5662217188672947e-20im
0.9999999999999905 + 1.9270468005850162e-19im
0.9999999999999896 - 7.3154316463083215e-19im
0.9999999999999866 - 2.658162268362134e-19im
0.999999999999986 - 1.5341305656296974e-18im
0.9999999999999861 + 5.616861572245858e-19im
0.9999999999999873 - 1.6065773198559423e-18im
0.9999999999999869 + 7.133023666697191e-19im
0.9999999999999865 + 9.352116994908042e-20im
0.9999999999999868 - 1.6636990175812447e-18im
0.9999999999999877 + 1.6810150466392434e-18im
0.9999999999999882 - 2.0943199455173177e-18im
0.9999999999999857 + 7.619074682617445e-19im
0.9999999999999836 + 1.580447718808798e-18im
0.999999999999982 - 3.583262833254726e-19im
0.9999999999999826 + 1.0966916377381632e-18im
0.999999999999982 + 2.0516208351739808e-19im
0.999999999999982 - 1.1948439386615234e-18im
0.999999999999981 - 1.6270681773883644e-18im
0.999999999999981 + 5.196656217043429e-19im
0.9999999999999791 - 1.52256210497434e-18im
0.999999999999977 + 2.469980175566527e-19im
0.999999999999975 + 1.058037591560316e-18im
0.9999999999999742 - 7.527411381442438e-19im
0.999999999999972 - 6.112068591183832e-19im
0.9999999999999699 - 3.1553686185332676e-18im
0.9999999999999684 - 2.814522639306698e-19im
0.9999999999999656 - 3.0248883035247347e-18im
0.9999999999999656 - 3.79679932393891e-19im
0.9999999999999634 - 1.9920653385761998e-19im
0.9999999999999617 - 5.705988469069208e-19im
0.9999999999999606 + 1.844226091952768e-18im
0.9999999999999586 - 2.46002353128901e-19im
0.9999999999999567 - 1.2709821507204209e-19im
0.9999999999999551 - 1.3046951843770665e-19im
0.9999999999999537 - 1.0713254676062968e-19im
0.9999999999999512 + 1.3291806326841842e-18im
0.9999999999999516 + 3.424011259018986e-19im
0.9999999999999529 + 1.808859203046169e-18im
0.9999999999999541 - 1.485657422097517e-18im
0.9999999999999523 - 1.2190931169368089e-18im
0.9999999999999518 - 6.193034907249726e-19im
0.9999999999999478 - 4.0537098452332276e-19im
0.9999999999999457 - 7.23613895858556e-19im
0.9999999999999485 - 1.425827899318446e-18im
0.9999999999999474 + 1.5577325114679877e-19im
0.999999999999949 + 8.029665579816922e-19im
0.9999999999999494 + 2.8108747500113867e-18im
0.9999999999999492 - 2.815012049803693e-18im
0.9999999999999453 + 6.542971501145615e-19im
0.9999999999999446 - 2.1332448925388082e-19im
0.9999999999999434 + 2.4955688991697864e-18im
