0.0 + 0.0im,0.0 + 0.0im,1.0 + 0.0im
-9.031396974044317e-28 + 0.0im,2.462718122501275e-25 + 0.0im,0.9997047615098928 - 8.903622661654373e-24im
4.5110495834700436e-26 + 0.0im,-4.894357515885099e-25 + 0.0im,0.9988197528857582 - 8.866031834580576e-22im
1.3094245834599238e-25 + 0.0im,-5.690755656557271e-24 + 0.0im,0.9973470909113143 - 4.208657629876015e-22im
-3.564407309480131e-25 + 0.0im,-2.0506597024620982e-23 + 0.0im,0.9952902910753847 + 2.8318877198505757e-21im
-2.2504347039738363e-24 + 0.0im,-1.461633287048385e-23 + 0.0im,0.9926542489577524 - 1.348520721940223e-20im
-4.62909179626447e-23 + 0.0im,-8.469470983007568e-24 + 0.0im,0.989445214391833 + 4.244358116450427e-20im
-4.334217628608359e-23 + 0.0im,3.814797422922348e-22 + 0.0im,0.9856707586233716 - 1.6671131820840042e-20im
-8.93663328881745e-23 + 0.0im,-8.624531923596031e-22 + 0.0im,0.9813397347425166 + 9.72808721007211e-21im
-3.5029321629858083e-22 + 0.0im,-2.8247822472140233e-21 + 0.0im,0.9764622317213867 - 5.261308626835316e-20im
-3.7108312477521456e-22 + 0.0im,-2.6297608526686955e-21 + 0.0im,0.9710495224401096 + 4.6189535656291546e-20im
-2.264018001473977e-21 + 0.0im,-2.6776593648100973e-21 + 0.0im,0.9651140061306948 + 3.884091861110257e-19im
-1.0804923290977602e-21 + 0.0im,-1.1997178864739833e-21 + 0.0im,0.9586691457094721 + 8.343502083552416e-20im
-1.2105360165226046e-21 + 0.0im,-1.591262019049306e-21 + 0.0im,0.9517294005047738 + 1.6937205267829067e-19im
4.241168207969624e-21 + 0.0im,-2.7285767797157396e-21 + 0.0im,0.9443101549168195 - 4.798694288217168e-19im
1.7884481391405677e-20 + 0.0im,1.0801500817742657e-20 + 0.0im,0.9364276435709575 - 7.830976302345072e-19im
1.3930354000907226e-20 + 0.0im,-2.959923981214686e-21 + 0.0im,0.9280988735435555 + 2.9581884427796287e-19im
1.6632136087669276e-20 + 0.0im,-9.971726228519538e-21 + 0.0im,0.9193415442516459 - 8.296175371933786e-19im
2.824767305779149e-20 + 0.0im,1.495677847957383e-20 + 0.0im,0.9101739656031962 - 1.190486678868394e-18im
2.4998505726990657e-20 + 0.0im,3.638783798873985e-20 + 0.0im,0.9006149750043789 + 8.968137776748078e-19im
5.343734337059356e-21 + 0.0im,2.0925499231197465e-20 + 0.0im,0.8906838538138662 - 3.245707449018809e-19im
-3.052363184851195e-20 + 0.0im,5.461297042609984e-19 + 0.0im,0.8804002438221556 - 6.334226328292703e-20im
-4.33424063754933e-20 + 0.0im,7.026214638879839e-19 + 0.0im,0.8697840643166546 + 2.3907194819423742e-20im
-6.107955351913933e-20 + 0.0im,9.039435593488769e-19 + 0.0im,0.8588554302707846 + 4.103117665687384e-19im
-8.770331593904053e-20 + 0.0im,1.0126082814920325e-18 + 0.0im,0.8476345721687217 + 2.190727408829944e-19im
-3.6972278347963624e-20 + 0.0im,1.2157257532447197e-19 + 0.0im,0.8361417579463097 - 1.2749010578828634e-18im
-2.1384125119696117e-20 + 0.0im,2.4328993311634977e-19 + 0.0im,0.8243972174945102 + 2.422951679043542e-19im
9.249100385426427e-21 + 0.0im,1.8888215804653293e-19 + 0.0im,0.8124210701342345 - 9.754709869487486e-20im
4.926480197062589e-20 + 0.0im,-1.0590541514418715e-18 + 0.0im,0.8002332554316145 + 2.2656650888208046e-19im
-9.829144549172077e-20 + 0.0im,-2.232355594527751e-19 + 0.0im,0.7878534676811887 - 9.131444099300335e-19im
-3.093365516445191e-19 + 0.0im,1.7560697875532315e-18 + 0.0im,0.7753010943413732 - 1.1716960105204803e-18im
-3.371400345721545e-19 + 0.0im,2.65142252951817e-18 + 0.0im,0.7625951586629334 - 3.0262223605353715e-19im
-7.809515358531536e-20 + 0.0im,-6.212608134395494e-19 + 0.0im,0.7497542667070716 + 6.384475803043171e-19im
-5.783490586792385e-19 + 0.0im,5.98145495226687e-18 + 0.0im,0.7367965589060704 - 6.862789723645576e-19im
-4.85234639211349e-19 + 0.0im,5.158107361552066e-18 + 0.0im,0.723739666276335 + 1.9244521296943515e-19im
-4.946314089473936e-19 + 0.0im,6.3001159711036776e-18 + 0.0im,0.7106006713517993 + 4.66258115919296e-19im
-9.763179098345972e-19 + 0.0im,9.750774266104674e-18 + 0.0im,0.6973960738653338 + 3.5755289001976913e-19im
-6.419418724884275e-19 + 0.0im,5.3087276970415195e-18 + 0.0im,0.6841417611672249 - 1.2083647913989384e-19im
-5.832973336860828e-19 + 0.0im,6.988590216435784e-18 + 0.0im,0.6708529833335743 + 6.91100966979299e-19im
-5.701567689741416e-19 + 0.0im,5.680369917586749e-18 + 0.0im,0.6575443328835161 + 7.178250965224946e-19im
-7.24312234392793e-19 + 0.0im,7.294139344125658e-18 + 0.0im,0.644229728992961 + 4.641660890338191e-19im
-1.5667090875995554e-19 + 0.0im,1.5059333389406822e-18 + 0.0im,0.6309224060640328 - 1.459596006625122e-19im
-3.478017722767125e-19 - 7.52316384526264e-37im,1.350190969753083e-20 + 0.0im,0.6176349064839001 + 2.232234590641362e-19im
-1.667083543154308e-19 + 0.0im,-1.5795254707779133e-18 + 0.0im,0.6043790773840925 - 1.466451850213448e-18im
-1.256312641608715e-18 + 0.0im,6.756375139171564e-18 + 0.0im,0.5911660711917999 + 2.9677347247997995e-18im
-3.8420042067471675e-19 + 0.0im,3.1735480460844234e-18 + 0.0im,0.5780063497481457 - 5.919667961481681e-19im
2.5421691745347495e-18 + 0.0im,-1.6986853855436738e-17 + 0.0im,0.5649096917548261 - 6.223483596454244e-20im
-1.148478940921766e-19 + 0.0im,-1.6236426576828056e-18 + 0.0im,0.551885203299797 + 1.1579099901638266e-18im
-1.4960427742887976e-18 + 0.0im,4.055762846670276e-18 + 0.0im,0.5389413312048354 + 5.613881903243817e-18im
1.6703730409369457e-18 + 0.0im,-1.1752131185039293e-17 + 0.0im,0.5260858789325668 - 2.509955881037283e-18im
3.467297807107085e-18 + 0.0im,-2.1969193329135086e-17 + 0.0im,0.5133260247879787 + 8.760551175858985e-19im
