time,Sx{1}_re,Sx{1}_im,Sz{1}_re,Sz{1}_im,iSy{1}_re,iSy{1}_im,N{2}_re,N{2}_im,Norm_re,Norm_im
0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.01,-2.0882813011687272e-10,0.0,-0.49999600002626904,0.0,0.0,0.0019999737340321714,1.5698551703256184e-5,-1.9412865836101073e-24,1.0000000000000027,0.0
0.02,-3.340563533844998e-9,0.0,-0.499984000420241,0.0,0.0,0.003999789893046875,6.277540957757904e-5,4.106364925886138e-23,1.0000000000000102,0.0
0.03,-1.6903877555019097e-8,0.0,-0.49996400212721465,0.0,0.0,0.005999291005226099,0.0001411742344075521,-4.236256163195605e-23,1.000000000000035,0.0
0.04,-5.339160969352385e-8,0.0,-0.49993600672193145,0.0,0.0,0.007998319804900969,0.00025080130221490505,-7.399700225292568e-22,1.0000000000000466,0.0
0.05,-1.3024795761768516e-7,0.0,-0.4999000164073225,0.0,0.0,0.009996719350027022,0.0003915257656683818,6.569293520265711e-22,1.0000000000000746,0.0
0.060000000000000005,-2.6982220708024925e-7,0.0,-0.49985603401412537,0.0,0.0,0.011994333061349676,0.0005631800182222363,-2.3163867248214447e-22,1.000000000000103,0.0
0.07,-4.992954618596379e-7,0.0,-0.4998040629970468,0.0,0.0,0.013991004928298746,0.0007655601584863423,3.879048486547735e-22,1.0000000000001343,0.0
0.08,-8.506520458158658e-7,0.0,-0.49974410743566955,0.0,0.0,0.01598657947196463,0.0009984265588157224,-2.4462799854204402e-21,1.0000000000001987,0.0
0.09,-1.360553282732834e-6,0.0,-0.49967617202511455,0.0,0.0,0.01798090206806876,0.0012615045170609176,-1.3702401869953267e-21,1.0000000000002942,0.0
0.09999999999999999,-2.070247761316622e-6,0.0,-0.4996002620858732,0.0,0.0,0.019973818646266246,0.0015544850229917157,8.535377061346237e-21,1.00000000000041,0.0
0.10999999999999999,-3.0254797770562403e-6,0.0,-0.49951638354486066,0.0,0.0,0.021965176246148386,0.0018770255905079891,-1.0358340095306564e-20,1.0000000000004887,0.0
0.11999999999999998,-4.276340121586329e-6,0.0,-0.49942454294141986,0.0,0.0,0.023954822817287093,0.0022287512097176492,1.0726579020261986e-20,1.0000000000005727,0.0
0.12999999999999998,-5.877247001381597e-6,0.0,-0.4993247474247505,0.0,0.0,0.02594260729945301,0.0026092553202311445,1.807849653667599e-20,1.0000000000006433,0.0
0.13999999999999999,-7.886629401674219e-6,0.0,-0.4992170047388286,0.0,0.0,0.02792837993158801,0.003018100963940281,2.6738619132431257e-22,1.0000000000007772,0.0
0.15,-1.0366829456071577e-5,0.0,-0.49910132323451567,0.0,0.0,0.02991199199718399,0.003454821884703218,-1.9376029945247148e-20,1.00000000000089,0.0
0.16,-1.3384079234986872e-5,0.0,-0.4989777118370509,0.0,0.0,0.03189329639399606,0.0039189238225684235,5.347697226017421e-20,1.000000000001037,0.0
0.17,-1.7008236775601252e-5,0.0,-0.4988461800903185,0.0,0.0,0.03387214689282291,0.004409885737451412,-5.211613343826723e-20,1.000000000001124,0.0
0.18000000000000002,-2.1312579444483445e-5,0.0,-0.49870673805310184,0.0,0.0,0.03584839970819743,0.004927161235472857,-1.495975994137441e-20,1.000000000001215,0.0
0.19000000000000003,-2.6373720893290605e-5,0.0,-0.49855939642570585,0.0,0.0,0.03782191156897737,0.00547017991202691,3.899597346420058e-20,1.0000000000013345,0.0
0.20000000000000004,-3.227140589967751e-5,0.0,-0.49840416649779223,0.0,0.0,0.03979254062395979,0.006038348826813549,1.0292138597838117e-19,1.000000000001435,0.0
0.21000000000000005,-3.908817289253576e-5,0.0,-0.49824106004666635,0.0,0.0,0.04176014764856559,0.006631054021402194,-8.269909821163753e-20,1.0000000000015423,0.0
0.22000000000000006,-4.690906372527298e-5,0.0,-0.4980700894235108,0.0,0.0,0.043724594843797995,0.007247662032535904,7.611148474856425e-20,1.0000000000016895,0.0
0.23000000000000007,-5.582200493876527e-5,0.0,-0.49789126755411245,0.0,0.0,0.04568574586622562,0.007887521237058626,1.4733994928922978e-20,1.0000000000018048,0.0
0.24000000000000007,-6.591713865375909e-5,0.0,-0.4977046078962037,0.0,0.0,0.04764346631287799,0.008549963931589005,2.797594583890794e-20,1.0000000000019296,0.0
0.25000000000000006,-7.728657307243523e-5,0.0,-0.49751012440729203,0.0,0.0,0.04959762398020946,0.009234307421853162,3.860998664852927e-20,1.0000000000020728,0.0
0.26000000000000006,-9.002425810963084e-5,0.0,-0.497307831619402,0.0,0.0,0.05154808806582417,0.00993985577791599,-3.569240247989141e-21,1.0000000000022247,0.0
0.2700000000000001,-0.00010422607025651981,0.0,-0.4970977445719535,0.0,0.0,0.05349472983406412,0.01066590128133878,-1.306837276646092e-19,1.0000000000023501,0.0
