1.0 + 0.0im
0.9999999999999986 - 2.844463277593899e-19im
0.9999999999999973 + 1.029047858707455e-19im
0.9999999999999981 + 3.601334544636877e-19im
0.9999999999999971 - 2.6486583257929095e-18im
0.9999999999999973 - 1.3963300352479403e-17im
0.9999999999999972 + 4.217119171899027e-18im
1.0 + 6.459302766251002e-20im
1.0000000000000004 + 3.803979902018716e-20im
1.0000000000000016 + 2.434392248360889e-19im
0.9999999999999997 + 2.906268600883781e-18im
0.9999999999999973 + 2.022952506417647e-18im
0.999999999999998 + 8.260442658554267e-19im
0.9999999999999983 - 1.0138310041492742e-17im
0.9999999999999959 + 1.305101811110615e-17im
0.9999999999999942 + 4.7219366035292125e-18im
0.9999999999999938 + 1.6548865443811192e-17im
0.9999999999999911 + 4.035140541219471e-18im
0.9999999999999922 - 2.5348151320174572e-17im
0.9999999999999913 + 4.679831637564444e-18im
0.9999999999999891 + 1.3996304553478386e-17im
0.999999999999987 - 1.373038868963337e-17im
0.9999999999999871 - 3.4697398094362345e-18im
0.9999999999999856 + 3.607940175771552e-18im
0.9999999999999832 - 1.3781793223642656e-17im
0.9999999999999817 + 1.2808300410256072e-17im
0.9999999999999789 - 1.6811717630772943e-17im
0.9999999999999767 - 4.344127824617473e-19im
0.9999999999999758 + 9.764664457006728e-19im
0.9999999999999719 + 5.013019480228238e-18im
0.9999999999999716 - 5.92764426787901e-18im
0.9999999999999697 - 1.3078737036520559e-17im
0.9999999999999646 + 9.885130563958375e-19im
0.9999999999999637 + 1.073608963821539e-17im
0.9999999999999613 + 2.91065500133866e-18im
0.9999999999999597 - 1.595874270194967e-17im
0.9999999999999595 + 2.1696598801366908e-17im
0.9999999999999616 - 2.706593669821953e-17im
0.9999999999999616 + 1.8740261450524442e-17im
0.9999999999999594 + 8.837212088533001e-18im
0.9999999999999575 + 2.3567034398690588e-18im
0.9999999999999586 + 2.7574386091797862e-17im
0.9999999999999608 + 2.661998012141307e-18im
0.9999999999999591 + 4.553119656482963e-18im
0.9999999999999588 - 1.6685763263601584e-17im
0.9999999999999587 - 2.572141898785191e-17im
0.9999999999999586 + 1.6997897048408355e-17im
0.9999999999999576 + 2.7645348454131754e-17im
0.9999999999999557 - 2.4015266956727033e-17im
0.9999999999999546 + 2.1955067186752866e-17im
0.9999999999999498 + 1.6669178508998933e-17im
0.9999999999999494 - 1.9513604016765284e-17im
0.9999999999999512 + 2.5537016093199658e-17im
0.9999999999999505 + 2.0376908998919635e-17im
0.99999999999995 - 1.4187966001853632e-17im
0.9999999999999464 + 8.845933329759378e-18im
0.9999999999999458 + 1.4199262921120155e-17im
0.999999999999944 + 1.749305780521093e-17im
0.9999999999999449 + 1.4162326707641475e-18im
0.9999999999999414 - 2.0714862630021344e-18im
0.9999999999999425 - 2.4635513435857208e-17im
0.9999999999999387 - 2.4586386592506845e-17im
0.9999999999999358 + 1.6739918907877326e-17im
0.9999999999999373 - 1.3867620363508992e-17im
0.9999999999999336 - 4.915468427421375e-18im
0.9999999999999317 - 1.9442536974342647e-17im
0.9999999999999266 - 5.100494603640101e-18im
0.9999999999999238 - 1.3884381552331142e-17im
0.9999999999999262 - 7.021086665650456e-18im
0.9999999999999263 + 2.168895326855674e-17im
0.9999999999999252 - 1.761891571667619e-17im
0.9999999999999216 + 6.934863166800022e-19im
0.9999999999999214 + 2.1982588239223057e-17im
0.9999999999999195 + 2.406265317038199e-17im
0.9999999999999201 - 4.8375348748802345e-18im
0.9999999999999187 - 1.1549233900216293e-17im
0.9999999999999177 + 2.0305205491039146e-17im
0.9999999999999146 + 2.599358326033138e-17im
0.9999999999999121 + 2.2030215865535445e-17im
0.9999999999999133 - 2.769411482604089e-17im
0.9999999999999121 - 7.935048537607999e-18im
0.9999999999999128 - 6.740731061051867e-18im
0.9999999999999092 + 2.548499684194092e-17im
0.9999999999999067 + 1.6739839121417562e-17im
0.9999999999999067 - 2.5172295822977713e-17im
0.999999999999906 + 1.7782305479197064e-17im
0.9999999999999016 - 2.2840327100264515e-17im
0.9999999999998993 - 2.3264492598461513e-17im
0.9999999999998976 + 2.4897440431115357e-17im
0.9999999999998943 - 2.2434684328608492e-17im
0.9999999999998904 + 3.4512901809053805e-18im
0.9999999999998876 - 3.726836585619985e-18im
0.9999999999998863 + 7.999782214416723e-18im
0.999999999999884 + 3.764078382684836e-18im
0.9999999999998822 - 8.917367686031124e-18im
0.9999999999998805 - 1.3262220983637516e-17im
0.9999999999998754 - 1.078572724442457e-17im
0.9999999999998731 + 1.3274907649696657e-17im
0.9999999999998688 + 5.2713988603285005e-18im
0.9999999999998634 + 1.3252719433898484e-17im
0.99999999999986 + 2.7032726181101302e-18im
0.9999999999998567 - 1.3112563893991656e-18im
0.9999999999998537 - 2.6809791351981644e-18im
0.9999999999998493 + 5.866385907198627e-18im
0.9999999999998447 - 3.1040658865087848e-18im
0.999999999999841 - 2.843650991473565e-18im
0.9999999999998402 - 4.56675074763112e-19im
0.9999999999998335 - 2.926430836573369e-18im
0.9999999999998291 - 4.685358006979689e-19im
0.9999999999998274 + 4.804560826620323e-19im
0.999999999999829 + 6.9708594053385905e-19im
0.9999999999998281 + 3.758049816944255e-18im
0.9999999999998246 - 4.7358704200874344e-18im
0.9999999999998191 - 1.0779407087699175e-17im
0.9999999999998141 + 9.864301582871104e-18im
0.9999999999998164 - 7.808888735613094e-18im
0.9999999999998173 + 8.43870325004453e-18im
0.9999999999998143 + 1.102511753402348e-18im
0.9999999999998137 - 8.792939212593462e-18im
0.9999999999998115 - 1.465537695076219e-18im
0.9999999999998079 - 3.64483832464069e-18im
0.9999999999998112 - 2.7204978527824124e-18im
0.9999999999998127 - 3.3078026028778156e-18im
0.9999999999998112 - 8.027953982849796e-18im
