0.0 + 0.0im,0.0 + 0.0im,1.0 + 0.0im
-3.8270347726374106e-30 + 0.0im,1.0437868285222985e-27 + 0.0im,0.9999696319083431 + 1.0988007730155156e-24im
-2.0564848524442982e-30 + 0.0im,-2.0823929063223435e-27 + 0.0im,0.9998785442683683 + 2.5917143013116807e-24im
2.2866574655111257e-28 + 0.0im,-2.159101841525467e-26 + 0.0im,0.9997267869597967 + 3.5905107558636375e-23im
6.278293140866369e-28 + 0.0im,-6.501826214809736e-26 + 0.0im,0.999514443031413 - 1.4474735147499076e-22im
4.083379300524568e-27 + 0.0im,-1.7123362188983458e-25 + 0.0im,0.9992416285751803 - 2.80151827546026e-22im
2.904079393765263e-26 + 0.0im,-4.748712377840101e-25 + 0.0im,0.9989084925505561 - 1.3690821565056826e-21im
2.738044062370023e-25 + 0.0im,-1.4878299312768622e-24 + 0.0im,0.9985152165595383 + 5.3514667318787224e-21im
3.7530259069941726e-25 + 0.0im,-2.044317512825897e-24 + 0.0im,0.9980620145731088 + 7.461980711825424e-21im
1.0627273294440417e-24 + 0.0im,-2.3064795227233386e-24 + 0.0im,0.9975491326099244 + 1.4008326928764224e-20im
2.735302588245282e-24 + 0.0im,-2.3967667605915834e-24 + 0.0im,0.9969768483682147 - 1.1628025772157868e-20im
5.517917820042156e-24 + 0.0im,2.543736408305745e-24 + 0.0im,0.99634547081201 + 1.6611736430873688e-20im
7.04707064605778e-24 + 0.0im,7.870714072046964e-25 + 0.0im,0.9956553397129267 - 1.0130608288453477e-20im
1.2235672128897237e-23 + 0.0im,-1.2892419328756657e-23 + 0.0im,0.994906825148887 + 3.277570613162882e-20im
1.4670780098734562e-23 + 0.0im,7.890953742271991e-23 + 0.0im,0.9941003269612737 - 3.0819781530227666e-20im
-1.0152905423017947e-23 + 0.0im,2.1571720152532666e-22 + 0.0im,0.9932362741721066 - 2.3744276419815564e-21im
-1.6377556207589824e-23 + 0.0im,3.595347942527512e-22 + 0.0im,0.992315124362969 - 1.1335032144825365e-20im
-1.425898600357036e-23 + 0.0im,3.786425151398415e-22 + 0.0im,0.9913373630174929 + 1.1134938334750485e-20im
1.6083175447897453e-23 + 0.0im,2.9508007656194176e-22 + 0.0im,0.9903035028292949 + 1.5299253230594522e-20im
1.9173728341011873e-23 + 0.0im,9.224119267767515e-22 + 0.0im,0.9892140829773819 + 2.6512901520254486e-21im
-3.48080489218359e-23 + 0.0im,1.0443540770211403e-21 + 0.0im,0.9880696683710642 + 7.757811068795832e-22im
-3.089103324725912e-22 + 0.0im,1.5519512232864546e-21 + 0.0im,0.9868708488665201 + 6.63917157941803e-20im
-4.011044766608663e-22 + 0.0im,1.7324748578056374e-21 + 0.0im,0.9856182384571928 + 1.7690959051593268e-20im
-5.542622755537736e-22 + 0.0im,2.1458120803897284e-21 + 0.0im,0.9843124744402565 + 5.573953400794018e-20im
-8.984576092246457e-22 + 0.0im,2.266018308128301e-21 + 0.0im,0.9829542165614554 - 6.73635103638259e-20im
-8.694873124412935e-22 + 0.0im,-1.5845923494460501e-21 + 0.0im,0.9815441461405651 - 1.6102204089574484e-19im
-1.1344829376281547e-21 + 0.0im,6.2803188481360805e-22 + 0.0im,0.9800829651798614 + 3.044558145442971e-19im
-2.244428899700537e-21 + 0.0im,-9.400351265407331e-22 + 0.0im,0.9785713954578953 - 7.543202931725921e-20im
-1.3196309211308292e-21 + 0.0im,6.6895397744039805e-22 + 0.0im,0.9770101776109253 + 2.0363683490951807e-19im
8.814881526985839e-22 + 0.0im,2.8476129702198266e-21 + 0.0im,0.9754000702043568 - 9.75120234455851e-20im
-1.4032206543206026e-22 + 0.0im,-1.079564163902428e-22 + 0.0im,0.9737418487964621 - 3.1605561022530556e-19im
-1.346396735000816e-21 + 0.0im,-6.670082068752292e-21 + 0.0im,0.9720363049967096 + 4.790378146316278e-20im
-9.78891147917579e-22 + 0.0im,-1.88766916603094e-21 + 0.0im,0.9702842455209457 - 2.74034089410619e-19im
-1.8104863618962212e-21 + 0.0im,-5.807034211031472e-22 + 0.0im,0.9684864912456318 + 3.0574116490030994e-19im
-1.6543563199384713e-21 + 0.0im,3.4294071442544075e-21 + 0.0im,0.9666438762633286 - 8.926140638464696e-20im
-1.0521176823928803e-21 + 0.0im,5.438480004234064e-21 + 0.0im,0.9647572469415167 + 1.3828923641403692e-19im
-4.469592122289742e-21 + 0.0im,-5.403567209633794e-22 + 0.0im,0.9628274609867897 + 1.819409355134419e-19im
-1.710082881201578e-20 + 0.0im,-2.1804605363112542e-20 + 0.0im,0.9608553865164181 - 6.980796646481482e-19im
-2.903039877448843e-20 + 0.0im,3.868655810671015e-20 + 0.0im,0.9588419011391532 - 6.722589490660777e-19im
-3.099513110205327e-20 + 0.0im,3.490555982479952e-20 + 0.0im,0.9567878910471015 - 5.431343980350435e-19im
-2.3503505970447465e-20 + 0.0im,-3.5966789333355333e-20 + 0.0im,0.9546942501203858 - 2.8618085717716384e-19im
-2.3760764063123972e-20 + 0.0im,-1.6173245585164943e-20 + 0.0im,0.9525618790462208 - 5.55279949826736e-19im
-3.1449921108744895e-20 + 0.0im,-3.647066527825395e-20 + 0.0im,0.9503916844539374 + 7.787890487510364e-19im
-3.3972299279773904e-20 + 0.0im,-7.473122242875484e-20 + 0.0im,0.9481845780673946 - 7.311401258055157e-19im
-3.701344651384817e-20 + 0.0im,-1.1900732554454441e-19 + 0.0im,0.9459414758760905 - 2.638285692814656e-19im
-3.5708081299818294e-20 + 0.0im,-1.6358128189052514e-19 + 0.0im,0.9436632973262176 + 9.117376889550269e-20im
-4.2528741034051246e-20 + 0.0im,-1.6120440323832707e-19 + 0.0im,0.9413509645327375 - 3.7477559608872437e-19im
-4.600408492977816e-20 + 0.0im,-1.6183703077989948e-19 + 0.0im,0.9390054015135043 - 7.067910119983095e-19im
-5.390616715001497e-20 + 0.0im,-1.878711804615692e-19 + 0.0im,0.9366275334463254 + 1.6254316592141089e-19im
-6.513242898322255e-20 + 0.0im,-2.2699434195434775e-19 + 0.0im,0.9342182859497108 - 7.286640002989368e-19im
-5.189361766621985e-20 + 0.0im,-2.315981427610709e-19 + 0.0im,0.9317785843879939 + 2.464992691080448e-19im
-3.715751685018836e-20 + 0.0im,-2.9600483174734974e-19 + 0.0im,0.9293093532013764 - 9.871536188782492e-20im
-3.315611683547199e-20 + 0.0im,-2.717046407485542e-19 + 0.0im,0.9268115152613317 - 3.1483800337172073e-19im
-5.506547730905268e-20 + 0.0im,-1.0405337910836752e-19 + 0.0im,0.9242859912517024 - 1.4185079041539737e-18im
-3.667622366757904e-20 + 0.0im,-1.0949979624841495e-19 + 0.0im,0.9217336990757183 + 5.763727057588748e-19im
-4.135427977886495e-20 + 0.0im,-2.7659892890965775e-20 + 0.0im,0.9191555532890531 + 4.723418486950999e-19im
-6.368353497868168e-20 + 0.0im,1.5951704287774163e-19 + 0.0im,0.9165524645589401 + 1.8018298049961325e-19im
-1.5971068078277202e-21 + 0.0im,-3.455162991849686e-20 + 0.0im,0.9139253391492731 + 5.2358636770813876e-20im
-5.929153645377295e-20 + 0.0im,2.4111351001899766e-19 + 0.0im,0.9112750784315149 - 4.854731807241094e-19im
-7.731175999655758e-20 + 0.0im,2.655891314176359e-19 + 0.0im,0.9086025784211508 - 4.574387423826092e-19im
-7.025865931750944e-20 + 0.0im,3.4458324062016007e-19 + 0.0im,0.9059087293393252 - 7.571470578955863e-19im
-9.687774516092934e-20 + 0.0im,4.0936228079507906e-19 + 0.0im,0.9031944151992547 - 4.9165333461007984e-20im
-1.2596826638389638e-19 + 0.0im,6.771552361346592e-19 + 0.0im,0.9004605134168816 + 7.730949233065687e-19im
-1.3615136274104905e-19 + 0.0im,7.899115590970453e-19 + 0.0im,0.8977078944451976 + 1.7592949282775158e-20im
-1.6041129659049422e-19 + 0.0im,9.549586205331218e-19 + 0.0im,0.8949374214315912 + 2.8797495390142407e-19im
-7.393488219533425e-20 - 4.81482486096809e-35im,4.782768455538592e-19 + 0.0im,0.8921499498975067 + 6.84481591523937e-19im
4.3662132707702556e-21 + 0.0im,2.968339956549845e-19 + 0.0im,0.8893463274396559 - 3.771673690261432e-20im
3.3438515098409695e-20 + 0.0im,2.8120791113805164e-19 + 0.0im,0.8865273934519562 + 2.548279593161505e-19im
4.346883813490827e-20 + 0.0im,4.1737199358236696e-20 + 0.0im,0.8836939788673395 + 1.6879582888185299e-18im
-2.6190265921119475e-20 + 0.0im,4.037400619776772e-19 + 0.0im,0.8808469059185412 - 6.886323800665993e-20im
-8.959672555049323e-20 + 0.0im,1.0176008962194555e-18 + 0.0im,0.877986987916927 - 2.1165061276759157e-19im
4.51209531406454e-21 + 0.0im,5.823887298046912e-19 + 0.0im,0.875115029048433 - 2.050080364610561e-20im
-1.4395414357036433e-19 + 0.0im,1.2609617246069566e-18 + 0.0im,0.872231824185578 + 1.5167829395937155e-19im
-1.8485290598754772e-19 + 0.0im,1.7381268544788646e-18 + 0.0im,0.8693381587146216 + 1.1752927829802467e-19im
-1.2867853864961486e-19 + 0.0im,8.349340922654431e-19 + 0.0im,0.8664348083768187 + 2.988551271595165e-19im
-1.246477418592215e-19 + 0.0im,9.92272886869442e-19 + 0.0im,0.8635225391227815 - 8.202448632190148e-19im
-2.8401555334593807e-19 + 0.0im,1.7481312267956527e-18 + 0.0im,0.8606021069789329 + 4.809721315265297e-20im
-1.3246245056395108e-19 + 0.0im,9.655529077566704e-19 + 0.0im,0.8576742579250509 - 8.445828685744928e-19im
-2.090031274537042e-21 + 0.0im,6.579186678864643e-19 + 0.0im,0.8547397277819176 + 5.375758407930614e-21im
-1.3275081291440811e-19 + 0.0im,1.2845367196620757e-18 + 0.0im,0.851799242108078 + 1.309746028095617e-19im
1.851475878736014e-19 + 0.0im,2.1806041381364788e-20 + 0.0im,0.8488535161047932 - 4.094361782421652e-20im
1.4620953391879315e-19 + 0.0im,-7.277086636669522e-20 + 0.0im,0.8459032545282005 + 1.50525153838859e-18im
1.7704383403925428e-19 + 0.0im,-4.539904825342869e-19 + 0.0im,0.8429491516078119 + 1.5893452053623838e-18im
3.954450362126743e-20 + 0.0im,1.2186327437064935e-18 + 0.0im,0.8399918909704753 + 3.3927277516214916e-20im
-5.518642647617463e-20 + 0.0im,1.064568634118948e-18 + 0.0im,0.8370321455689511 + 3.16237393032457e-20im
5.3622949922635994e-20 + 0.0im,3.039612491329038e-19 + 0.0im,0.8340705776143195 - 2.3403302919495337e-19im
5.159051908536299e-20 + 0.0im,3.2894569980682223e-19 + 0.0im,0.8311078385114355 - 2.161386969065402e-19im
3.669887948967294e-19 + 0.0im,-8.108454852372333e-19 + 0.0im,0.8281445687967458 - 2.938990577975962e-18im
2.687811445595919e-19 + 0.0im,-4.0662569132568616e-19 + 0.0im,0.8251813980777855 + 2.31429903000506e-18im
7.029071377374365e-20 + 0.0im,6.414428653263731e-19 + 0.0im,0.822218944973743 - 1.9135335990711857e-19im
-1.8370742322010929e-19 + 0.0im,1.375544450410304e-18 + 0.0im,0.819257817056506 + 5.703239453919418e-19im
-4.458609925476535e-19 + 0.0im,1.9309947907375605e-18 + 0.0im,0.8162986107917017 - 7.800647829834524e-19im
-2.0999555193279394e-19 + 0.0im,1.5703852100645946e-19 + 0.0im,0.8133419114792113 + 1.977630881249784e-18im
-1.2762705177301294e-19 + 0.0im,1.972760213261292e-18 + 0.0im,0.8103882931928235 - 2.2038779076030913e-19im
-3.7564448073541165e-19 + 0.0im,2.8837567618430347e-18 + 0.0im,0.8074383187185906 + 1.844075650644445e-19im
-1.3025525362085904e-18 + 0.0im,4.4823980230291035e-18 + 0.0im,0.8044925394916148 + 1.3531509146629492e-19im
-9.104873621914878e-19 + 0.0im,3.790168538014997e-18 + 0.0im,0.801551495531016 - 1.2700814404713386e-18im
-8.321647395234845e-19 + 0.0im,3.2301787470976805e-18 + 0.0im,0.7986157153728791 + 1.1491349401807663e-18im
-1.1405372620400051e-18 + 0.0im,2.7635730625266143e-18 + 0.0im,0.7956857160010086 + 1.4503741815754133e-19im
-8.102238928942798e-19 + 0.0im,1.7901532538493728e-18 + 0.0im,0.7927620027754132 + 2.6903866404449225e-18im
