time,Sx{1}_re,Sx{1}_im,Sz{1}_re,Sz{1}_im,iSy{1}_re,iSy{1}_im,Norm_re,Norm_im
0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0.01,0.0002496955737625016,0.0,0.497502193998104,0.0,0.0,-0.04991225579729639,0.9999999999999956,0.0
0.02,0.0009951369142750406,0.0,0.4900350662599107,0.0,0.0,-0.09929917729088128,0.9999999999999896,0.0
0.03,0.0022254456891549774,0.0,0.47767720527178903,0.0,0.0,-0.1476410712900958,1.000000000000003,0.0
0.04,0.003922682915860112,0.0,0.46055865391090484,0.0,0.0,-0.19442946430822441,1.0000000000000147,0.0
0.05,0.006062132328523321,0.0,0.4388595134114429,0.0,0.0,-0.23917255689747252,1.000000000000031,0.0
0.060000000000000005,0.008612689205184126,0.0,0.4128080108876332,0.0,0.0,-0.28140049285855107,1.0000000000000393,0.0
0.07,0.011537347071535274,0.0,0.38267805114198516,0.0,0.0,-0.32067038671000764,1.0000000000000457,0.0
0.08,0.014793772807558898,0.0,0.34878628050553595,0.0,0.0,-0.35657105256945565,1.0000000000000442,0.0
0.09,0.018334958863586628,0.0,0.31148869525044515,0.0,0.0,-0.38872738343578844,1.000000000000045,0.0
0.09999999999999999,0.022109940585192552,0.0,0.2711768279656077,0.0,0.0,-0.4168043364522287,1.0000000000000469,0.0
0.10999999999999999,0.02606456538697243,0.0,0.22827356660862044,0.0,0.0,-0.44051047093845824,1.0000000000000409,0.0
0.11999999999999998,0.03014229734565179,0.0,0.18322863266805592,0.0,0.0,-0.45960101927945757,1.0000000000000542,0.0
0.12999999999999998,0.034285047171166115,0.0,0.136513778954987,0.0,0.0,-0.4738804436093916,1.000000000000053,0.0
0.13999999999999999,0.03843400846217617,0.0,0.08861776803276235,0.0,0.0,-0.4832044537036612,1.000000000000057,0.0
0.15,0.042530488163096965,0.0,0.04004116415431727,0.0,0.0,-0.48748147686251536,1.0000000000000595,0.0
0.16,0.04651672054950623,0.0,-0.00870899358376086,0.0,0.0,-0.48667355105119703,1.000000000000062,0.0
0.17,0.05033664123442337,0.0,-0.05712455774982622,0.0,0.0,-0.48079664581541387,1.0000000000000704,0.0
0.18000000000000002,0.05393662111170011,0.0,-0.10470165643535101,0.0,0.0,-0.4699204036414849,1.0000000000000702,0.0
0.19000000000000003,0.05726615078084746,0.0,-0.15094605110755502,0.0,0.0,-0.45416730638002617,1.000000000000066,0.0
0.20000000000000004,0.0602784532884907,0.0,-0.19537832895231805,0.0,0.0,-0.4337112818862004,1.0000000000000622,0.0
0.21000000000000005,0.06293102954319432,0.0,-0.2375389681248722,0.0,0.0,-0.40877576079037564,1.0000000000000653,0.0
0.22000000000000006,0.06518612599050114,0.0,-0.27699316084655884,0.0,0.0,-0.3796312183000211,1.000000000000063,0.0
0.23000000000000007,0.0670111238750942,0.0,-0.3133353784045905,0.0,0.0,-0.3465922175072202,1.000000000000065,0.0
0.24000000000000007,0.06837884570387849,0.0,-0.34619361868732773,0.0,0.0,-0.31001398399773583,1.0000000000000657,0.0
0.25000000000000006,0.06926777828804033,0.0,-0.3752332703651948,0.0,0.0,-0.2702885795564356,1.0000000000000604,0.0
0.26000000000000006,0.06966221327767418,0.0,-0.4001605907582316,0.0,0.0,-0.2278406881222883,1.0000000000000617,0.0
0.2700000000000001,0.06955231103004281,0.0,-0.420725753453887,0.0,0.0,-0.18312303979861505,1.0000000000000617,0.0
