time,Sx{1}_re,Sx{1}_im,Sz{1}_re,Sz{1}_im,iSy{1}_re,iSy{1}_im,N{2}_re,N{2}_im,Norm_re,Norm_im
0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.01,-2.0883887249615774e-10,0.0,-0.4999960000283946,0.0,0.0,0.0019999716105664348,1.7291033385299927e-5,2.2504538028140205e-26,1.0000000000000047,0.0
0.02,-3.3405819538863318e-9,0.0,-0.49998400045419467,0.0,0.0,0.0039997729064058535,6.914351918132997e-5,7.10526063176841e-23,0.9999999999999893,0.0
0.03,-1.690484860206251e-8,0.0,-0.49996400229913585,0.0,0.0,0.0059992336870909975,0.00015549567209983576,3.4569847994186865e-22,1.0000000000000404,0.0
0.04,-5.3393685112369016e-8,0.0,-0.4999360072647133,0.0,0.0,0.00799818399148877,0.00027624470933650667,5.730622236774571e-22,1.0000000000000433,0.0
0.05,-1.3026322005486585e-7,0.0,-0.4999000177312875,0.0,0.0,0.009996454190733492,0.00043124713966853574,-6.2013894501692595e-22,1.0000000000000384,0.0
0.060000000000000005,-2.6986352105491915e-7,0.0,-0.49985603675696916,0.0,0.0,0.011993875062697713,0.0006203191587247688,-2.822325650966969e-21,1.0000000000000033,0.0
0.07,-4.993524476065194e-7,0.0,-0.4998040680771784,0.0,0.0,0.013990277863344523,0.0008432371648074368,2.6555865277527246e-21,0.999999999999961,0.0
0.08,-8.50714736932891e-7,0.0,-0.4997441160939178,0.0,0.0,0.015985494732799265,0.0010997384080806672,-7.271137056199372e-22,0.9999999999999625,0.0
0.09,-1.3605903297436207e-6,0.0,-0.4996761858940052,0.0,0.0,0.01797935806428111,0.0013895216102675927,-2.513399195704307e-21,0.9999999999999558,0.0
0.09999999999999999,-2.069881271511077e-6,0.0,-0.4996002831262067,0.0,0.0,0.01997170385952645,0.0017122479857050313,-7.16467766840844e-21,0.9999999999999538,0.0
0.10999999999999999,-3.0249880140065185e-6,0.0,-0.49951641435362015,0.0,0.0,0.0219623624548531,0.002067541930193627,8.769213848494338e-21,0.9999999999999156,0.0
0.11999999999999998,-4.275646888196283e-6,0.0,-0.4994245865804997,0.0,0.0,0.023951171180120523,0.002454992275794677,-2.68839701061421e-20,0.9999999999998614,0.0
0.12999999999999998,-5.877334543696247e-6,0.0,-0.4993248074657409,0.0,0.0,0.025937967874034882,0.0028741534273699194,-1.785070148746969e-20,0.9999999999998088,0.0
0.13999999999999999,-7.886777200744607e-6,0.0,-0.4992170854124217,0.0,0.0,0.027922589612916777,0.0033245461596647275,-1.6296194538618776e-20,0.9999999999998013,0.0
0.15,-1.0365361406879582e-5,0.0,-0.49910142957777737,0.0,0.0,0.02990487336795244,0.003805659040437102,-4.7578162884372396e-20,0.9999999999997696,0.0
0.16,-1.3382221922004995e-5,0.0,-0.4989778495356504,0.0,0.0,0.03188466133322573,0.004316950038088244,3.356700474307361e-21,0.9999999999997375,0.0
0.17,-1.700516936557727e-5,0.0,-0.4988463554951245,0.0,0.0,0.0338617968467545,0.004857848279931011,-2.5151234039445858e-20,0.9999999999997321,0.0
0.18000000000000002,-2.1307827461475323e-5,0.0,-0.4987069585314323,0.0,0.0,0.03583612117538705,0.0054277545131418995,-1.2097984202208525e-20,0.9999999999997328,0.0
0.19000000000000003,-2.6365685230535598e-5,0.0,-0.4985596700847973,0.0,0.0,0.037807481034012776,0.006026043394491481,1.3426677307899619e-20,0.9999999999997178,0.0
0.20000000000000004,-3.22601813347994e-5,0.0,-0.4984045021425366,0.0,0.0,0.03977572542629002,0.006652065235553144,6.505994191251037e-20,0.9999999999997087,0.0
0.21000000000000005,-3.907359336992453e-5,0.0,-0.49824146753229737,0.0,0.0,0.04174070204538399,0.007305146928312233,4.021371759498245e-20,0.9999999999996837,0.0
0.22000000000000006,-4.688976589367036e-5,0.0,-0.4980705800221409,0.0,0.0,0.04370225648799763,0.007984593144581935,-8.050084606402067e-20,0.9999999999996663,0.0
0.23000000000000007,-5.579564426332126e-5,0.0,-0.497891853262619,0.0,0.0,0.04566024498194698,0.00868969051123838,1.0458863655537053e-19,0.9999999999996569,0.0
0.24000000000000007,-6.588195669917534e-5,0.0,-0.49770530192556844,0.0,0.0,0.04761452050130787,0.009419706855017305,-1.7669245440013024e-20,0.9999999999996112,0.0
0.25000000000000006,-7.72413506698946e-5,0.0,-0.4975109410332391,0.0,0.0,0.04956494050836655,0.010173894463195245,-1.1840519337581064e-19,0.999999999999606,0.0
0.26000000000000006,-8.996725093103501e-5,0.0,-0.4973087868576734,0.0,0.0,0.051511357320377045,0.010951489200222776,3.203919440576961e-21,0.9999999999996142,0.0
0.2700000000000001,-0.00010415682658460557,0.0,-0.49709885480778354,0.0,0.0,0.05345364010602702,0.011751716670184093,-3.6109758490399906e-20,0.9999999999995937,0.0
0.2800000000000001,-0.00011990269837272847,0.0,-0.49688116241642044,0.0,0.0,0.05539164422785977,0.012573790272816614,-3.179883040029068e-20,0.9999999999995643,0.0
0.2900000000000001,-0.00013730521175273094,0.0,-0.4966557262103234,0.0,0.0,0.05732524171266717,0.013416913842891356,-4.216848443123017e-20,0.9999999999995658,0.0
0.3000000000000001,-0.0001564648114816582,0.0,-0.4964225651626127,0.0,0.0,0.05925429025971221,0.014280283156472966,-3.736279594600138e-20,0.9999999999995639,0.0
0.3100000000000001,-0.0001774780143621743,0.0,-0.49618169677590124,0.0,0.0,0.06117866623336977,0.015163090621522669,-1.928464391372951e-19,0.9999999999995752,0.0
0.3200000000000001,-0.0002004476638575924,0.0,-0.49593314075956707,0.0,0.0,0.06309823469359058,0.016064522499356162,3.8028181872129137e-19,0.9999999999995675,0.0
0.3300000000000001,-0.00022547511542002864,0.0,-0.4956769159383956,0.0,0.0,0.06501287418608742,0.016983761868352727,-3.896350624904063e-19,0.9999999999995821,0.0
0.34000000000000014,-0.0002526606079867169,0.0,-0.49541304243390966,0.0,0.0,0.06692245877840233,0.01791999280220723,2.980568719641592e-20,0.9999999999995979,0.0
0.35000000000000014,-0.0002821052015875464,0.0,-0.49514154064902605,0.0,0.0,0.06882686618548768,0.018872398418479756,3.469291036646731e-19,0.9999999999996066,0.0
0.36000000000000015,-0.00031390997430703053,0.0,-0.4948624317070348,0.0,0.0,0.07072597539765431,0.01984016514089372,4.0686279034203364e-21,0.9999999999996264,0.0
0.37000000000000016,-0.00034817522686463,0.0,-0.49457573713429565,0.0,0.0,0.07261966798540946,0.02082248295399671,-4.8839611167130826e-20,0.9999999999996443,0.0
0.38000000000000017,-0.00038499921933435365,0.0,-0.49428147889526275,0.0,0.0,0.07450782813817318,0.021818546290519384,3.3106263727479544e-19,0.9999999999996361,0.0
0.3900000000000002,-0.0004244824294508205,0.0,-0.4939796793094851,0.0,0.0,0.07639034269793095,0.022827554596917425,1.0900248636229965e-19,0.9999999999996223,0.0
0.4000000000000002,-0.0004667231395280683,0.0,-0.49367036133569603,0.0,0.0,0.07826709975202999,0.02384871631330805,3.466903931400747e-19,0.9999999999996009,0.0
0.4100000000000002,-0.0005118189555900019,0.0,-0.4933535481156699,0.0,0.0,0.08013799115011756,0.024881247769865424,-8.45180463002498e-20,0.9999999999995822,0.0
0.4200000000000002,-0.0005598655725462679,0.0,-0.4930292633116905,0.0,0.0,0.08200291052724723,0.02592437581420847,-7.972196937229481e-19,0.9999999999995619,0.0
0.4300000000000002,-0.0006109579866322217,0.0,-0.49269753098537206,0.0,0.0,0.08386175399575342,0.02697733695022956,6.047657459530135e-19,0.9999999999995504,0.0
0.4400000000000002,-0.0006651895467222614,0.0,-0.49235837563463836,0.0,0.0,0.08571441939615422,0.028039381489052453,-2.4986515530086405e-19,0.999999999999518,0.0
0.45000000000000023,-0.0007226526243025479,0.0,-0.4920118220020003,0.0,0.0,0.08756080788666062,0.029109772257003702,3.9326954204433424e-19,0.9999999999995002,0.0
0.46000000000000024,-0.0007834370837242881,0.0,-0.49165789540982013,0.0,0.0,0.08940082151760907,0.03018778475332273,3.036032810318717e-19,0.9999999999994836,0.0
0.47000000000000025,-0.0008476302942612573,0.0,-0.49129662139777786,0.0,0.0,0.0912343656237482,0.031272708524476736,-5.17948205370689e-19,0.9999999999994744,0.0
0.48000000000000026,-0.0009153183478036235,0.0,-0.490928026348715,0.0,0.0,0.09306134504379827,0.03236384943209008,-5.461124536422571e-20,0.9999999999994581,0.0
0.49000000000000027,-0.0009865863332229816,0.0,-0.4905521365593652,0.0,0.0,0.09488166926550619,0.03346052838827367,-8.969925397267421e-20,0.9999999999994317,0.0
0.5000000000000002,-0.0010615149201789974,0.0,-0.4901689786226514,0.0,0.0,0.09669525003740069,0.034562082866611936,-7.318986112013158e-19,0.9999999999994419,0.0
